elements;ElementStresses2D&3DXX_NoLayer_NoSystem_fa;ElementStresses2D&3DXY_NoLayer_NoSystem_fa;nodes;Displacement:X_NoLayer_NoSystem_false_None;Displacement:Y_NoLayer_NoSystem_false_None
611;41.31;-0.52;611;0.19;-0.98
612;23.49;-2.01;612;0.19;-1.03
613;22.95;-2.01;613;0.09;-0.98
614;22.41;-2.01;614;0.1;-1.03
615;4.7;-2.66;615;0.05;-0.98
616;14.09;-2.44;616;0.05;-1.03
617;4.59;-2.66;617;0;-1.56
618;13.77;-2.44;618;0;-1.51
619;4.48;-2.66;619;0;-1.45
620;13.45;-2.44;620;0;-1.39
621;-11.18;-2.44;621;0;-1.34
622;-3.73;-2.66;622;0;-1.29
623;-10.85;-2.44;623;-0.06;-1.45
624;-3.62;-2.66;624;-0.11;-1.45
625;-10.53;-2.44;625;-0.17;-1.45
626;-3.51;-2.66;626;-0.22;-1.45
627;-18.63;-2.01;627;-0.11;-1.51
628;-18.09;-2.01;628;-0.11;-1.56
629;-17.55;-2.01;629;-0.06;-1.51
630;-33.53;-0.52;630;-0.06;-1.56
631;-26.08;-1.36;631;-0.22;-1.51
632;-31.59;-0.52;632;-0.17;-1.51
633;-32.56;-0.52;633;-0.23;-1.56
634;-24.57;-1.36;634;-0.17;-1.56
635;-25.33;-1.36;635;-0.11;-1.29
636;-12.15;-2.44;636;-0.11;-1.34
637;-4.05;-2.66;637;-0.11;-1.39
638;-11.83;-2.44;638;-0.05;-1.34
639;-3.94;-2.66;639;-0.05;-1.29
640;-11.5;-2.44;640;-0.05;-1.39
641;-3.83;-2.66;641;-0.21;-1.34
642;-36.45;-0.52;642;-0.16;-1.34
643;-28.35;-1.36;643;-0.21;-1.29
644;-20.25;-2.01;644;-0.16;-1.29
645;-34.51;-0.52;645;-0.22;-1.4
646;-35.48;-0.52;646;-0.16;-1.39
647;-19.17;-2.01;647;0.22;-1.45
648;-26.84;-1.36;648;0.17;-1.45
649;-19.71;-2.01;649;0.11;-1.45
650;-27.59;-1.36;650;0.06;-1.45
651;26.08;-1.36;651;0.17;-1.51
652;33.53;-0.52;652;0.17;-1.56
653;25.33;-1.36;653;0.22;-1.51
654;32.56;-0.52;654;0.23;-1.56
655;24.57;-1.36;655;0.11;-1.51
656;31.59;-0.52;656;0.11;-1.56
657;18.63;-2.01;657;0.06;-1.51
658;18.09;-2.01;658;0.06;-1.56
659;17.55;-2.01;659;0.16;-1.29
660;3.73;-2.66;660;0.16;-1.34
661;11.18;-2.44;661;0.16;-1.39
662;3.51;-2.66;662;0.21;-1.34
663;3.62;-2.66;663;0.21;-1.29
664;10.53;-2.44;664;0.22;-1.4
665;10.85;-2.44;665;0.05;-1.34
666;28.35;-1.36;666;0.11;-1.34
667;36.45;-0.52;667;0.05;-1.29
668;27.59;-1.36;668;0.11;-1.29
669;35.48;-0.52;669;0.05;-1.39
670;26.84;-1.36;670;0.11;-1.39
671;34.51;-0.52;671;-0.29;-3.28
672;20.25;-2.01;672;-0.22;-3.27
673;19.71;-2.01;673;-0.14;-3.27
674;19.17;-2.01;674;-0.07;-3.27
675;4.05;-2.66;675;0;-3.27
676;12.15;-2.44;676;0.07;-3.27
677;3.94;-2.66;677;0.14;-3.27
678;11.83;-2.44;678;0.22;-3.27
679;3.83;-2.66;679;0.29;-3.28
680;11.5;-2.44;680;-0.26;-2.37
681;-8.91;-2.44;681;-0.2;-2.37
682;-2.97;-2.66;682;-0.13;-2.37
683;-8.59;-2.44;683;-0.07;-2.37
684;-2.86;-2.66;684;0;-2.37
685;-8.26;-2.44;685;0.07;-2.37
686;-2.75;-2.66;686;0.13;-2.37
687;-26.73;-0.52;687;0.2;-2.37
688;-20.79;-1.36;688;0.26;-2.37
689;-14.85;-2.01;689;-0.25;-1.98
690;-24.79;-0.52;690;-0.19;-1.98
691;-25.76;-0.52;691;-0.12;-1.98
692;-19.28;-1.36;692;-0.06;-1.98
693;-20.03;-1.36;693;0;-1.98
694;-13.77;-2.01;694;0.06;-1.98
695;-14.31;-2.01;695;0.12;-1.98
696;-10.21;-2.44;696;0.19;-1.98
697;-3.4;-2.66;697;0.25;-1.98
698;-9.88;-2.44;698;0;-1.92
699;-3.29;-2.66;699;0;-1.86
700;-9.23;-2.44;700;0;-1.8
701;-9.56;-2.44;701;0;-1.74
702;-3.08;-2.66;702;0;-1.68
703;-3.19;-2.66;703;-0.06;-1.8
704;-29.65;-0.52;704;-0.12;-1.8
705;-30.62;-0.52;705;-0.18;-1.8
706;-23.06;-1.36;706;-0.24;-1.8
707;-23.81;-1.36;707;-0.12;-1.86
708;-16.47;-2.01;708;-0.12;-1.92
709;-17.01;-2.01;709;-0.06;-1.86
710;-27.7;-0.52;710;-0.06;-1.92
711;-28.67;-0.52;711;-0.24;-1.86
712;-15.39;-2.01;712;-0.18;-1.86
713;-21.55;-1.36;713;-0.25;-1.92
714;-15.93;-2.01;714;-0.18;-1.92
715;-22.3;-1.36;715;-0.12;-1.68
716;20.79;-1.36;716;-0.12;-1.74
717;26.73;-0.52;717;-0.06;-1.68
718;19.28;-1.36;718;-0.06;-1.74
719;20.03;-1.36;719;-0.23;-1.68
720;24.79;-0.52;720;-0.18;-1.68
721;25.76;-0.52;721;-0.24;-1.74
722;14.85;-2.01;722;-0.18;-1.74
723;14.31;-2.01;723;0.24;-1.8
724;13.77;-2.01;724;0.18;-1.8
725;2.97;-2.66;725;0.12;-1.8
726;8.91;-2.44;726;0.06;-1.8
727;2.75;-2.66;727;0.18;-1.86
728;2.86;-2.66;728;0.18;-1.92
729;8.26;-2.44;729;0.24;-1.86
730;8.59;-2.44;730;0.25;-1.92
731;23.06;-1.36;731;0.06;-1.86
732;23.81;-1.36;732;0.12;-1.86
733;29.65;-0.52;733;0.06;-1.92
734;30.62;-0.52;734;0.12;-1.92
735;22.3;-1.36;735;0.18;-1.68
736;28.67;-0.52;736;0.18;-1.74
737;21.55;-1.36;737;0.23;-1.68
738;27.7;-0.52;738;0.24;-1.74
739;3.29;-2.66;739;0.12;-1.68
740;3.4;-2.66;740;0.12;-1.74
741;9.88;-2.44;741;0.06;-1.68
742;10.21;-2.44;742;0.06;-1.74
743;16.47;-2.01;743;0;-2.3
744;17.01;-2.01;744;0;-2.24
745;3.08;-2.66;745;0;-2.17
746;3.19;-2.66;746;0;-2.11
747;9.23;-2.44;747;0;-2.04
748;9.56;-2.44;748;-0.06;-2.17
749;15.39;-2.01;749;-0.13;-2.17
750;15.93;-2.01;750;-0.19;-2.17
751;-6.97;-2.44;751;-0.26;-2.17
752;-2.32;-2.66;752;-0.13;-2.24
753;-6.32;-2.44;753;-0.13;-2.3
754;-6.64;-2.44;754;-0.06;-2.24
755;-2.1;-2.66;755;-0.07;-2.3
756;-2.21;-2.66;756;-0.19;-2.24
757;-11.61;-2.01;757;-0.2;-2.3
758;-11.07;-2.01;758;-0.26;-2.24
759;-10.53;-2.01;759;-0.26;-2.3
760;-20.9;-0.52;760;-0.13;-2.05
761;-16.25;-1.36;761;-0.13;-2.11
762;-18.96;-0.52;762;-0.06;-2.04
763;-19.93;-0.52;763;-0.06;-2.11
764;-14.74;-1.36;764;-0.19;-2.05
765;-15.5;-1.36;765;-0.19;-2.11
766;-7.94;-2.44;766;-0.25;-2.05
767;-2.65;-2.66;767;-0.25;-2.11
768;-7.61;-2.44;768;0.26;-2.17
769;-2.54;-2.66;769;0.19;-2.17
770;-7.29;-2.44;770;0.13;-2.17
771;-2.43;-2.66;771;0.06;-2.17
772;-13.23;-2.01;772;0.19;-2.24
773;-12.69;-2.01;773;0.2;-2.3
774;-12.15;-2.01;774;0.26;-2.24
775;-23.81;-0.52;775;0.26;-2.3
776;-18.52;-1.36;776;0.13;-2.24
777;-21.87;-0.52;777;0.13;-2.3
778;-22.84;-0.52;778;0.06;-2.24
779;-17.01;-1.36;779;0.07;-2.3
780;-17.77;-1.36;780;0.19;-2.05
781;16.25;-1.36;781;0.19;-2.11
782;20.9;-0.52;782;0.25;-2.05
783;15.5;-1.36;783;0.25;-2.11
784;19.92;-0.52;784;0.13;-2.05
785;14.74;-1.37;785;0.13;-2.11
786;18.95;-0.52;786;0.06;-2.04
787;11.61;-2.01;787;0.06;-2.11
788;11.07;-2.01;788;-0.28;-2.78
789;10.53;-2.01;789;-0.21;-2.78
790;2.32;-2.66;790;-0.14;-2.78
791;6.97;-2.44;791;-0.07;-2.78
792;2.11;-2.66;792;0;-2.78
793;2.22;-2.66;793;0.07;-2.78
794;6.32;-2.44;794;0.14;-2.78
795;6.64;-2.44;795;0.21;-2.78
796;18.52;-1.36;796;0.28;-2.78
797;23.81;-0.52;797;0;-2.71
798;17.01;-1.36;798;0;-2.64
799;17.77;-1.36;799;0;-2.57
800;21.87;-0.52;800;0;-2.5
801;22.84;-0.52;801;0;-2.44
802;13.23;-2.01;802;-0.07;-2.57
803;12.69;-2.01;803;-0.13;-2.57
804;12.15;-2.01;804;-0.2;-2.57
805;2.65;-2.66;805;-0.27;-2.57
806;7.94;-2.44;806;-0.14;-2.64
807;2.43;-2.66;807;-0.14;-2.71
808;2.54;-2.66;808;-0.07;-2.64
809;7.29;-2.44;809;-0.07;-2.71
810;7.61;-2.44;810;-0.2;-2.64
811;-5.02;-2.44;811;-0.21;-2.71
812;-1.67;-2.66;812;-0.27;-2.64
813;-4.37;-2.45;813;-0.27;-2.71
814;-4.69;-2.45;814;-0.13;-2.44
815;-1.46;-2.66;815;-0.13;-2.5
816;-1.56;-2.66;816;-0.07;-2.44
817;-8.37;-2.01;817;-0.07;-2.5
818;-7.83;-2.02;818;-0.27;-2.44
819;-7.29;-2.02;819;-0.2;-2.44
820;-15.08;-0.52;820;-0.27;-2.5
821;-11.72;-1.36;821;-0.2;-2.5
822;-13.13;-0.52;822;0.27;-2.57
823;-14.1;-0.52;823;0.2;-2.57
824;-10.2;-1.37;824;0.13;-2.57
825;-10.96;-1.37;825;0.07;-2.57
826;-5.99;-2.44;826;0.2;-2.64
827;-1.99;-2.66;827;0.21;-2.71
828;-5.67;-2.44;828;0.27;-2.64
829;-1.89;-2.66;829;0.27;-2.71
830;-5.34;-2.44;830;0.14;-2.64
831;-1.78;-2.66;831;0.14;-2.71
832;-17.99;-0.52;832;0.07;-2.64
833;-13.99;-1.36;833;0.07;-2.71
834;-9.99;-2.01;834;0.2;-2.44
835;-16.05;-0.52;835;0.2;-2.5
836;-17.02;-0.52;836;0.27;-2.44
837;-8.91;-2.01;837;0.27;-2.5
838;-12.48;-1.36;838;0.13;-2.44
839;-9.45;-2.01;839;0.13;-2.5
840;-13.23;-1.36;840;0.07;-2.44
841;11.72;-1.36;841;0.07;-2.5
842;15.06;-0.52;842;0;-3.2
843;10.96;-1.36;843;0;-3.13
844;14.08;-0.52;844;0;-3.06
845;10.21;-1.36;845;0;-2.99
846;13.12;-0.52;846;0;-2.92
847;8.37;-2.01;847;0;-2.85
848;7.83;-2.01;848;-0.07;-3.06
849;7.29;-2;849;-0.14;-3.06
850;1.68;-2.66;850;-0.21;-3.06
851;5.03;-2.44;851;-0.28;-3.06
852;1.46;-2.66;852;-0.14;-3.13
853;1.57;-2.66;853;-0.14;-3.2
854;4.37;-2.43;854;-0.07;-3.13
855;4.7;-2.44;855;-0.07;-3.2
856;13.98;-1.37;856;-0.29;-3.13
857;17.98;-0.52;857;-0.21;-3.13
858;12.47;-1.37;858;-0.29;-3.2
859;13.23;-1.37;859;-0.22;-3.2
860;16.03;-0.52;860;-0.14;-2.85
861;17;-0.52;861;-0.14;-2.92
862;9.99;-2.01;862;-0.14;-2.99
863;9.45;-2.01;863;-0.07;-2.92
864;8.91;-2.01;864;-0.07;-2.85
865;2;-2.66;865;-0.07;-2.99
866;6;-2.44;866;-0.28;-2.92
867;1.79;-2.66;867;-0.21;-2.92
868;1.89;-2.66;868;-0.28;-2.85
869;5.35;-2.44;869;-0.21;-2.85
870;5.67;-2.44;870;-0.28;-2.99
871;-3.16;-2.55;871;-0.21;-2.99
872;-1.16;-2.7;872;0.28;-3.06
873;-2.65;-2.68;873;0.21;-3.06
874;-2.9;-2.61;874;0.14;-3.06
875;-1.17;-2.78;875;0.07;-3.06
876;-1.15;-2.73;876;0.21;-3.13
877;-9.1;-0.57;877;0.22;-3.2
878;-7.1;-1.48;878;0.29;-3.13
879;-5.13;-2.15;879;0.29;-3.2
880;-6.88;-0.63;880;0.14;-3.13
881;-8.01;-0.6;881;0.14;-3.2
882;-5.45;-1.61;882;0.07;-3.13
883;-6.28;-1.54;883;0.07;-3.2
884;-4.06;-2.3;884;0.21;-2.85
885;-4.6;-2.21;885;0.21;-2.92
886;-4.06;-2.46;886;0.21;-2.99
887;-1.36;-2.67;887;0.28;-2.92
888;-3.75;-2.48;888;0.28;-2.85
889;-1.28;-2.67;889;0.28;-2.99
890;-3.45;-2.51;890;0.07;-2.92
891;-1.21;-2.69;891;0.14;-2.92
892;-6.75;-2.04;892;0.07;-2.85
893;-6.21;-2.06;893;0.14;-2.85
894;-5.67;-2.09;894;0.07;-2.99
895;-12.15;-0.53;895;0.14;-2.99
896;-9.44;-1.38;896;-0.3;-4.17
897;-10.14;-0.55;897;-0.23;-4.17
898;-11.15;-0.54;898;-0.15;-4.17
899;-7.89;-1.43;899;-0.08;-4.17
900;-8.67;-1.4;900;0;-4.17
901;7.27;-1.24;901;0.08;-4.17
902;9.37;-0.47;902;0.15;-4.17
903;6.57;-1.17;903;0.23;-4.17
904;8.52;-0.44;904;0.3;-4.17
905;5.9;-1.07;905;-0.3;-3.72
906;7.74;-0.39;906;-0.22;-3.72
907;0.89;-2.62;907;-0.15;-3.72
908;2.99;-2.34;908;-0.07;-3.72
909;5.13;-1.87;909;0;-3.72
910;0.42;-2.62;910;0.07;-3.72
911;0.68;-2.62;911;0.15;-3.72
912;4;-1.7;912;0.22;-3.72
913;2.15;-2.23;913;0.3;-3.72
914;4.57;-1.8;914;0;-3.64
915;2.59;-2.29;915;0;-3.57
916;9.46;-1.34;916;0;-3.49
917;12.15;-0.51;917;0;-3.42
918;7.99;-1.29;918;0;-3.35
919;8.72;-1.32;919;-0.07;-3.49
920;10.27;-0.49;920;-0.15;-3.49
921;11.2;-0.51;921;-0.22;-3.49
922;6.76;-1.99;922;-0.29;-3.49
923;6.22;-1.96;923;-0.15;-3.57
924;5.68;-1.93;924;-0.15;-3.64
925;1.34;-2.65;925;-0.07;-3.57
926;4.04;-2.42;926;-0.07;-3.64
927;1.21;-2.64;927;-0.22;-3.57
928;3.71;-2.4;928;-0.22;-3.64
929;1.06;-2.64;929;-0.29;-3.57
930;3.36;-2.38;930;-0.3;-3.64
931;-0.97;-2.51;931;-0.14;-3.35
932;-0.88;-2.98;932;-0.15;-3.42
933;-0.45;-1.83;933;-0.07;-3.35
934;-0.44;-2.29;934;-0.07;-3.42
935;-0.1;-0.74;935;-0.22;-3.35
936;-0.1;-0.96;936;-0.22;-3.42
937;-1.11;-1.92;937;-0.29;-3.35
938;-0.51;-1.32;938;-0.29;-3.42
939;-0.11;-0.51;939;0.29;-3.49
940;-1.01;-0.47;940;0.22;-3.49
941;-1.19;-1.24;941;0.15;-3.49
942;-0.33;-0.24;942;0.07;-3.49
943;-0.54;-0.77;943;0.22;-3.57
944;-0.04;-0.03;944;0.22;-3.64
945;-0.12;-0.25;945;0.29;-3.57
946;-2.41;-2.77;946;0.3;-3.64
947;-1.22;-2.86;947;0.15;-3.57
948;-2.16;-2.86;948;0.15;-3.64
949;-1.29;-2.97;949;0.07;-3.57
950;-1.46;-2.83;950;0.07;-3.64
951;-1.86;-2.91;951;0.22;-3.35
952;-1.19;-3.17;952;0.22;-3.42
953;-1.31;-3.1;953;0.29;-3.35
954;-4.45;-0.69;954;0.29;-3.42
955;-5.69;-0.66;955;0.14;-3.35
956;-3.72;-1.72;956;0.15;-3.42
957;-4.59;-1.68;957;0.07;-3.35
958;-2.96;-2.44;958;0.07;-3.42
959;-3.52;-2.38;959;0;-4.09
960;-2.01;-0.61;960;0;-4.02
961;-3.2;-0.68;961;0;-3.94
962;-1.75;-2.28;962;0;-3.87
963;-1.98;-1.55;963;0;-3.79
964;-2.37;-2.43;964;-0.07;-3.94
965;-2.83;-1.69;965;-0.15;-3.94
966;1.49;-0.33;966;-0.22;-3.94
967;6.75;0.73;967;-0.3;-3.94
968;-2.19;-4.46;968;-0.15;-4.02
969;-2.34;-3.11;969;-0.15;-4.09
970;3.46;-5.9;970;-0.08;-4.02
971;7.49;1.49;971;-0.08;-4.09
972;-1.14;-2.64;972;-0.23;-4.02
973;-1.55;-3.9;973;-0.23;-4.09
974;-0.45;-2.36;974;-0.3;-4.02
975;-0.89;-3.3;975;-0.3;-4.09
976;-1.06;-3.36;976;-0.15;-3.79
977;-0.53;-2.75;977;-0.15;-3.87
978;-0.78;-3.28;978;-0.07;-3.79
979;-0.13;-1.21;979;-0.07;-3.87
980;-0.22;-1.58;980;-0.3;-3.79
981;4.6;-0.72;981;-0.22;-3.79
982;5.25;-0.92;982;-0.3;-3.87
983;6.55;-0.2;983;-0.22;-3.87
984;7.07;-0.31;984;0.3;-3.94
985;3.91;-0.49;985;0.22;-3.94
986;6.27;-0.02;986;0.15;-3.94
987;3.01;-0.24;987;0.07;-3.94
988;6.3;0.24;988;0.23;-4.02
989;-0.26;-2.74;989;0.23;-4.09
990;0.11;-2.65;990;0.3;-4.02
991;1.02;-2.2;991;0.3;-4.09
992;1.64;-2.19;992;0.15;-4.02
993;2.66;-1.46;993;0.15;-4.09
994;3.38;-1.58;994;0.08;-4.02
995;-0.94;-3.21;995;0.08;-4.09
996;-0.67;-2.94;996;0.22;-3.79
997;-0.58;-2.77;997;0.22;-3.87
998;0.28;-2.33;998;0.3;-3.79
999;0.6;-1.59;999;0.3;-3.87
1000;1.78;-1.4;1000;0.15;-3.79
;;;1001;0.15;-3.87
;;;1002;0.07;-3.79
;;;1003;0.07;-3.87
;;;1004;-0.31;-4.63
;;;1005;-0.23;-4.63
;;;1006;-0.15;-4.63
;;;1007;-0.08;-4.63
;;;1008;0;-4.63
;;;1009;0.08;-4.63
;;;1010;0.15;-4.63
;;;1011;0.23;-4.63
;;;1012;0.31;-4.63
;;;1013;0;-4.55
;;;1014;0;-4.48
;;;1015;0;-4.4
;;;1016;0;-4.32
;;;1017;0;-4.25
;;;1018;-0.08;-4.4
;;;1019;-0.15;-4.4
;;;1020;-0.23;-4.4
;;;1021;-0.3;-4.4
;;;1022;-0.15;-4.48
;;;1023;-0.15;-4.55
;;;1024;-0.08;-4.48
;;;1025;-0.08;-4.55
;;;1026;-0.31;-4.48
;;;1027;-0.23;-4.48
;;;1028;-0.31;-4.55
;;;1029;-0.23;-4.55
;;;1030;-0.15;-4.25
;;;1031;-0.15;-4.32
;;;1032;-0.08;-4.25
;;;1033;-0.08;-4.32
;;;1034;-0.23;-4.25
;;;1035;-0.23;-4.32
;;;1036;-0.3;-4.25
;;;1037;-0.3;-4.32
;;;1038;0.3;-4.4
;;;1039;0.23;-4.4
;;;1040;0.15;-4.4
;;;1041;0.08;-4.4
;;;1042;0.23;-4.48
;;;1043;0.23;-4.55
;;;1044;0.31;-4.48
;;;1045;0.31;-4.55
;;;1046;0.08;-4.48
;;;1047;0.15;-4.48
;;;1048;0.08;-4.55
;;;1049;0.15;-4.55
;;;1050;0.23;-4.25
;;;1051;0.23;-4.32
;;;1052;0.3;-4.25
;;;1053;0.3;-4.32
;;;1054;0.15;-4.25
;;;1055;0.15;-4.32
;;;1056;0.08;-4.25
;;;1057;0.08;-4.32
;;;1058;0;-5.09
;;;1059;0;-5.02
;;;1060;0;-4.94
;;;1061;0;-4.86
;;;1062;0;-4.78
;;;1063;0;-4.71
;;;1064;-0.08;-4.94
;;;1065;-0.15;-4.94
;;;1066;-0.23;-4.94
;;;1067;-0.31;-4.94
;;;1068;-0.15;-5.02
;;;1069;-0.15;-5.09
;;;1070;-0.08;-5.02
;;;1071;-0.08;-5.09
;;;1072;-0.23;-5.01
;;;1073;-0.23;-5.09
;;;1074;-0.31;-5.01
;;;1075;-0.31;-5.09
;;;1076;-0.15;-4.71
;;;1077;-0.15;-4.78
;;;1078;-0.15;-4.86
;;;1079;-0.08;-4.78
;;;1080;-0.08;-4.71
;;;1081;-0.08;-4.86
;;;1082;-0.31;-4.78
;;;1083;-0.23;-4.78
;;;1084;-0.31;-4.71
;;;1085;-0.23;-4.71
;;;1086;-0.31;-4.86
;;;1087;-0.23;-4.86
;;;1088;0.31;-4.94
;;;1089;0.23;-4.94
;;;1090;0.15;-4.94
;;;1091;0.08;-4.94
;;;1092;0.23;-5.02
;;;1093;0.23;-5.09
;;;1094;0.31;-5.02
;;;1095;0.31;-5.09
;;;1096;0.15;-5.02
;;;1097;0.15;-5.09
;;;1098;0.08;-5.02
;;;1099;0.08;-5.09
;;;1100;0.23;-4.71
;;;1101;0.23;-4.78
;;;1102;0.23;-4.86
;;;1103;0.31;-4.78
;;;1104;0.31;-4.71
;;;1105;0.31;-4.86
;;;1106;0.08;-4.78
;;;1107;0.15;-4.78
;;;1108;0.08;-4.71
;;;1109;0.15;-4.71
;;;1110;0.08;-4.86
;;;1111;0.15;-4.86
