elements;ElementStresses2D&3DXX_NoLayer_NoSystem_fa;ElementStresses2D&3DXY_NoLayer_NoSystem_fa;nodes;Displacement:X_NoLayer_NoSystem_false_None;Displacement:Y_NoLayer_NoSystem_false_None
611;34.42;-0.43;611;0.17;-0.88
612;19.58;-1.68;612;0.17;-0.93
613;19.12;-1.68;613;0.08;-0.88
614;18.67;-1.68;614;0.09;-0.93
615;3.91;-2.22;615;0.04;-0.88
616;11.74;-2.04;616;0.04;-0.92
617;3.83;-2.22;617;0;-1.4
618;11.48;-2.04;618;0;-1.35
619;3.74;-2.22;619;0;-1.3
620;11.2;-2.04;620;0;-1.25
621;-9.32;-2.04;621;0;-1.2
622;-3.11;-2.22;622;0;-1.15
623;-9.05;-2.04;623;-0.05;-1.3
624;-3.02;-2.22;624;-0.1;-1.3
625;-8.78;-2.04;625;-0.15;-1.3
626;-2.93;-2.22;626;-0.2;-1.3
627;-15.53;-1.68;627;-0.1;-1.35
628;-15.08;-1.68;628;-0.1;-1.4
629;-14.63;-1.68;629;-0.05;-1.35
630;-27.94;-0.43;630;-0.05;-1.4
631;-21.73;-1.14;631;-0.2;-1.35
632;-26.32;-0.43;632;-0.15;-1.35
633;-27.13;-0.43;633;-0.2;-1.4
634;-20.47;-1.14;634;-0.15;-1.4
635;-21.1;-1.14;635;-0.09;-1.15
636;-10.12;-2.04;636;-0.1;-1.2
637;-3.38;-2.22;637;-0.1;-1.25
638;-9.86;-2.04;638;-0.05;-1.2
639;-3.29;-2.22;639;-0.05;-1.15
640;-9.59;-2.04;640;-0.05;-1.25
641;-3.2;-2.22;641;-0.19;-1.2
642;-30.38;-0.43;642;-0.14;-1.2
643;-23.62;-1.14;643;-0.19;-1.16
644;-16.88;-1.68;644;-0.14;-1.15
645;-28.75;-0.43;645;-0.2;-1.25
646;-29.56;-0.43;646;-0.15;-1.25
647;-15.98;-1.68;647;0.2;-1.3
648;-22.36;-1.14;648;0.15;-1.3
649;-16.42;-1.68;649;0.1;-1.3
650;-22.99;-1.14;650;0.05;-1.3
651;21.74;-1.14;651;0.15;-1.35
652;27.95;-0.43;652;0.15;-1.4
653;21.11;-1.14;653;0.2;-1.35
654;27.14;-0.43;654;0.2;-1.4
655;20.48;-1.14;655;0.1;-1.35
656;26.33;-0.43;656;0.1;-1.4
657;15.52;-1.68;657;0.05;-1.35
658;15.07;-1.68;658;0.05;-1.4
659;14.62;-1.68;659;0.14;-1.15
660;3.1;-2.22;660;0.14;-1.2
661;9.31;-2.04;661;0.15;-1.25
662;2.92;-2.22;662;0.19;-1.2
663;3.01;-2.22;663;0.19;-1.16
664;8.77;-2.04;664;0.2;-1.25
665;9.04;-2.04;665;0.05;-1.2
666;23.62;-1.14;666;0.1;-1.2
667;30.38;-0.43;667;0.05;-1.15
668;23;-1.14;668;0.09;-1.15
669;29.57;-0.43;669;0.05;-1.25
670;22.37;-1.14;670;0.1;-1.25
671;28.76;-0.43;671;-0.26;-2.94
672;16.88;-1.68;672;-0.19;-2.94
673;16.42;-1.68;673;-0.13;-2.94
674;15.98;-1.68;674;-0.06;-2.94
675;3.37;-2.22;675;0;-2.94
676;10.12;-2.04;676;0.06;-2.94
677;3.28;-2.22;677;0.13;-2.94
678;9.85;-2.04;678;0.19;-2.94
679;3.19;-2.22;679;0.26;-2.94
680;9.58;-2.04;680;-0.24;-2.13
681;-7.43;-2.04;681;-0.18;-2.13
682;-2.48;-2.22;682;-0.12;-2.13
683;-7.15;-2.04;683;-0.06;-2.13
684;-2.38;-2.22;684;0;-2.13
685;-6.88;-2.04;685;0.06;-2.13
686;-2.29;-2.22;686;0.12;-2.13
687;-22.27;-0.43;687;0.18;-2.13
688;-17.33;-1.14;688;0.24;-2.13
689;-12.38;-1.68;689;-0.22;-1.78
690;-20.66;-0.43;690;-0.17;-1.78
691;-21.46;-0.43;691;-0.11;-1.78
692;-16.07;-1.14;692;-0.06;-1.78
693;-16.7;-1.14;693;0;-1.78
694;-11.48;-1.68;694;0.06;-1.78
695;-11.93;-1.68;695;0.11;-1.78
696;-8.51;-2.04;696;0.17;-1.78
697;-2.84;-2.22;697;0.22;-1.78
698;-8.24;-2.04;698;0;-1.72
699;-2.75;-2.22;699;0;-1.67
700;-7.7;-2.04;700;0;-1.61
701;-7.97;-2.04;701;0;-1.56
702;-2.57;-2.22;702;0;-1.51
703;-2.66;-2.22;703;-0.05;-1.61
704;-24.7;-0.43;704;-0.11;-1.61
705;-25.51;-0.43;705;-0.16;-1.61
706;-19.21;-1.14;706;-0.22;-1.62
707;-19.84;-1.14;707;-0.11;-1.67
708;-13.73;-1.68;708;-0.11;-1.72
709;-14.18;-1.68;709;-0.05;-1.67
710;-23.08;-0.43;710;-0.06;-1.72
711;-23.89;-0.43;711;-0.22;-1.67
712;-12.83;-1.68;712;-0.16;-1.67
713;-17.95;-1.14;713;-0.22;-1.72
714;-13.28;-1.68;714;-0.17;-1.72
715;-18.58;-1.14;715;-0.1;-1.51
716;17.32;-1.14;716;-0.11;-1.56
717;22.28;-0.43;717;-0.05;-1.51
718;16.06;-1.14;718;-0.05;-1.56
719;16.69;-1.14;719;-0.21;-1.51
720;20.65;-0.43;720;-0.16;-1.51
721;21.47;-0.43;721;-0.21;-1.56
722;12.37;-1.68;722;-0.16;-1.56
723;11.92;-1.68;723;0.22;-1.62
724;11.47;-1.68;724;0.16;-1.61
725;2.47;-2.22;725;0.11;-1.61
726;7.42;-2.04;726;0.05;-1.61
727;2.3;-2.22;727;0.16;-1.67
728;2.39;-2.22;728;0.17;-1.72
729;6.89;-2.04;729;0.22;-1.67
730;7.16;-2.04;730;0.22;-1.72
731;19.22;-1.14;731;0.05;-1.67
732;19.85;-1.14;732;0.11;-1.67
733;24.71;-0.43;733;0.06;-1.72
734;25.52;-0.43;734;0.11;-1.72
735;18.59;-1.14;735;0.16;-1.51
736;23.9;-0.43;736;0.16;-1.56
737;17.96;-1.14;737;0.21;-1.51
738;23.09;-0.43;738;0.21;-1.56
739;2.74;-2.22;739;0.1;-1.51
740;2.83;-2.22;740;0.11;-1.56
741;8.23;-2.04;741;0.05;-1.51
742;8.5;-2.04;742;0.05;-1.56
743;13.72;-1.68;743;0;-2.07
744;14.17;-1.68;744;0;-2.01
745;2.56;-2.22;745;0;-1.95
746;2.65;-2.22;746;0;-1.89
747;7.69;-2.04;747;0;-1.84
748;7.96;-2.04;748;-0.06;-1.95
749;12.82;-1.68;749;-0.11;-1.95
750;13.27;-1.68;750;-0.17;-1.95
751;-5.8;-2.04;751;-0.23;-1.95
752;-1.93;-2.22;752;-0.12;-2.01
753;-5.26;-2.04;753;-0.12;-2.07
754;-5.53;-2.04;754;-0.06;-2.01
755;-1.75;-2.22;755;-0.06;-2.07
756;-1.84;-2.22;756;-0.17;-2.01
757;-9.67;-1.68;757;-0.18;-2.07
758;-9.22;-1.68;758;-0.23;-2.01
759;-8.77;-1.67;759;-0.23;-2.07
760;-17.42;-0.43;760;-0.11;-1.84
761;-13.55;-1.14;761;-0.11;-1.89
762;-15.8;-0.43;762;-0.06;-1.84
763;-16.61;-0.43;763;-0.06;-1.89
764;-12.29;-1.14;764;-0.17;-1.84
765;-12.92;-1.14;765;-0.17;-1.89
766;-6.61;-2.04;766;-0.23;-1.84
767;-2.2;-2.22;767;-0.23;-1.89
768;-6.34;-2.04;768;0.23;-1.95
769;-2.11;-2.22;769;0.17;-1.95
770;-6.07;-2.04;770;0.11;-1.95
771;-2.02;-2.22;771;0.06;-1.95
772;-11.03;-1.68;772;0.17;-2.01
773;-10.58;-1.68;773;0.18;-2.07
774;-10.12;-1.68;774;0.23;-2.01
775;-19.85;-0.43;775;0.23;-2.07
776;-15.44;-1.14;776;0.12;-2.01
777;-18.23;-0.43;777;0.12;-2.07
778;-19.04;-0.43;778;0.06;-2.01
779;-14.18;-1.14;779;0.06;-2.07
780;-14.81;-1.14;780;0.17;-1.84
781;13.54;-1.14;781;0.17;-1.89
782;17.41;-0.44;782;0.23;-1.84
783;12.91;-1.14;783;0.23;-1.89
784;16.6;-0.44;784;0.11;-1.84
785;12.28;-1.14;785;0.11;-1.89
786;15.79;-0.44;786;0.06;-1.84
787;9.68;-1.68;787;0.06;-1.89
788;9.23;-1.68;788;-0.25;-2.49
789;8.78;-1.68;789;-0.19;-2.49
790;1.94;-2.22;790;-0.12;-2.49
791;5.81;-2.04;791;-0.06;-2.49
792;1.76;-2.22;792;0;-2.49
793;1.85;-2.22;793;0.06;-2.49
794;5.27;-2.04;794;0.12;-2.49
795;5.54;-2.04;795;0.19;-2.49
796;15.43;-1.14;796;0.25;-2.49
797;19.84;-0.43;797;0;-2.43
798;14.17;-1.14;798;0;-2.37
799;14.8;-1.14;799;0;-2.31
800;18.22;-0.44;800;0;-2.25
801;19.03;-0.44;801;0;-2.19
802;11.02;-1.68;802;-0.06;-2.31
803;10.57;-1.68;803;-0.12;-2.31
804;10.13;-1.68;804;-0.18;-2.31
805;2.21;-2.22;805;-0.24;-2.31
806;6.62;-2.04;806;-0.12;-2.37
807;2.03;-2.22;807;-0.12;-2.43
808;2.12;-2.22;808;-0.06;-2.37
809;6.08;-2.04;809;-0.06;-2.43
810;6.35;-2.04;810;-0.18;-2.37
811;-4.18;-2.04;811;-0.18;-2.43
812;-1.39;-2.22;812;-0.24;-2.37
813;-3.64;-2.04;813;-0.25;-2.43
814;-3.91;-2.04;814;-0.12;-2.19
815;-1.22;-2.22;815;-0.12;-2.25
816;-1.3;-2.22;816;-0.06;-2.19
817;-6.97;-1.68;817;-0.06;-2.25
818;-6.52;-1.68;818;-0.24;-2.19
819;-6.07;-1.69;819;-0.18;-2.19
820;-12.56;-0.43;820;-0.24;-2.25
821;-9.77;-1.14;821;-0.18;-2.25
822;-10.94;-0.44;822;0.24;-2.31
823;-11.75;-0.44;823;0.18;-2.31
824;-8.5;-1.14;824;0.12;-2.31
825;-9.14;-1.14;825;0.06;-2.31
826;-4.99;-2.04;826;0.18;-2.37
827;-1.66;-2.22;827;0.18;-2.43
828;-4.72;-2.04;828;0.24;-2.37
829;-1.57;-2.22;829;0.25;-2.43
830;-4.45;-2.04;830;0.12;-2.37
831;-1.48;-2.22;831;0.12;-2.43
832;-14.99;-0.43;832;0.06;-2.37
833;-11.66;-1.13;833;0.06;-2.43
834;-8.32;-1.67;834;0.18;-2.19
835;-13.37;-0.43;835;0.18;-2.25
836;-14.18;-0.43;836;0.24;-2.19
837;-7.42;-1.68;837;0.24;-2.25
838;-10.4;-1.13;838;0.12;-2.19
839;-7.87;-1.67;839;0.12;-2.25
840;-11.03;-1.13;840;0.06;-2.19
841;9.76;-1.14;841;0.06;-2.25
842;12.55;-0.44;842;0;-2.87
843;9.13;-1.13;843;0;-2.81
844;11.74;-0.43;844;0;-2.74
845;8.51;-1.13;845;0;-2.68
846;10.93;-0.43;846;0;-2.62
847;6.98;-1.68;847;0;-2.55
848;6.53;-1.67;848;-0.06;-2.74
849;6.08;-1.67;849;-0.13;-2.74
850;1.4;-2.22;850;-0.19;-2.75
851;4.19;-2.04;851;-0.25;-2.75
852;1.21;-2.21;852;-0.13;-2.81
853;1.31;-2.21;853;-0.13;-2.87
854;3.65;-2.03;854;-0.06;-2.81
855;3.92;-2.03;855;-0.06;-2.87
856;11.65;-1.14;856;-0.26;-2.81
857;14.98;-0.44;857;-0.19;-2.81
858;10.39;-1.14;858;-0.26;-2.87
859;11.02;-1.14;859;-0.19;-2.87
860;13.36;-0.44;860;-0.12;-2.55
861;14.17;-0.44;861;-0.13;-2.62
862;8.33;-1.68;862;-0.13;-2.68
863;7.88;-1.68;863;-0.06;-2.62
864;7.43;-1.68;864;-0.06;-2.55
865;1.67;-2.22;865;-0.06;-2.68
866;5;-2.04;866;-0.25;-2.62
867;1.49;-2.22;867;-0.19;-2.62
868;1.58;-2.22;868;-0.25;-2.56
869;4.46;-2.04;869;-0.19;-2.55
870;4.73;-2.04;870;-0.25;-2.68
871;-2.64;-2.13;871;-0.19;-2.68
872;-0.97;-2.25;872;0.25;-2.75
873;-2.21;-2.24;873;0.19;-2.75
874;-2.41;-2.17;874;0.13;-2.74
875;-0.97;-2.32;875;0.06;-2.74
876;-0.96;-2.28;876;0.19;-2.81
877;-7.58;-0.48;877;0.19;-2.87
878;-5.91;-1.23;878;0.26;-2.81
879;-4.27;-1.79;879;0.26;-2.87
880;-5.73;-0.52;880;0.13;-2.81
881;-6.68;-0.5;881;0.13;-2.87
882;-4.54;-1.34;882;0.06;-2.81
883;-5.24;-1.28;883;0.06;-2.87
884;-3.38;-1.91;884;0.19;-2.55
885;-3.83;-1.84;885;0.19;-2.62
886;-3.38;-2.05;886;0.19;-2.68
887;-1.14;-2.22;887;0.25;-2.62
888;-3.12;-2.07;888;0.25;-2.56
889;-1.07;-2.23;889;0.25;-2.68
890;-2.87;-2.09;890;0.06;-2.62
891;-1.01;-2.24;891;0.13;-2.62
892;-5.62;-1.7;892;0.06;-2.55
893;-5.17;-1.72;893;0.12;-2.55
894;-4.72;-1.75;894;0.06;-2.68
895;-10.12;-0.44;895;0.13;-2.68
896;-7.87;-1.15;896;-0.27;-3.74
897;-8.45;-0.46;897;-0.2;-3.74
898;-9.29;-0.45;898;-0.14;-3.74
899;-6.57;-1.19;899;-0.07;-3.74
900;-7.22;-1.17;900;0;-3.74
901;6.06;-1.04;901;0.07;-3.74
902;7.81;-0.39;902;0.14;-3.74
903;5.48;-0.98;903;0.2;-3.74
904;7.1;-0.37;904;0.27;-3.74
905;4.92;-0.89;905;-0.27;-3.34
906;6.45;-0.32;906;-0.2;-3.34
907;0.74;-2.19;907;-0.13;-3.34
908;2.49;-1.95;908;-0.07;-3.34
909;4.28;-1.56;909;0;-3.34
910;0.35;-2.18;910;0.07;-3.34
911;0.57;-2.18;911;0.13;-3.34
912;3.33;-1.41;912;0.2;-3.34
913;1.79;-1.86;913;0.27;-3.34
914;3.81;-1.5;914;0;-3.27
915;2.16;-1.91;915;0;-3.2
916;7.88;-1.12;916;0;-3.14
917;10.13;-0.43;917;0;-3.07
918;6.66;-1.08;918;0;-3
919;7.27;-1.1;919;-0.07;-3.14
920;8.56;-0.41;920;-0.13;-3.14
921;9.33;-0.42;921;-0.2;-3.14
922;5.63;-1.65;922;-0.26;-3.14
923;5.18;-1.64;923;-0.13;-3.2
924;4.73;-1.61;924;-0.13;-3.27
925;1.11;-2.21;925;-0.07;-3.2
926;3.37;-2.02;926;-0.07;-3.27
927;1;-2.2;927;-0.2;-3.2
928;3.09;-2;928;-0.2;-3.27
929;0.88;-2.2;929;-0.26;-3.2
930;2.8;-1.98;930;-0.27;-3.27
931;-0.81;-2.09;931;-0.13;-3
932;-0.73;-2.48;932;-0.13;-3.07
933;-0.38;-1.52;933;-0.07;-3
934;-0.37;-1.91;934;-0.07;-3.07
935;-0.08;-0.62;935;-0.2;-3
936;-0.08;-0.8;936;-0.2;-3.07
937;-0.92;-1.6;937;-0.26;-3
938;-0.43;-1.1;938;-0.26;-3.07
939;-0.09;-0.42;939;0.26;-3.14
940;-0.84;-0.39;940;0.2;-3.14
941;-0.99;-1.03;941;0.13;-3.14
942;-0.28;-0.2;942;0.07;-3.14
943;-0.45;-0.64;943;0.2;-3.2
944;-0.04;-0.02;944;0.2;-3.27
945;-0.1;-0.21;945;0.26;-3.2
946;-2.01;-2.31;946;0.27;-3.27
947;-1.02;-2.38;947;0.13;-3.2
948;-1.8;-2.39;948;0.13;-3.27
949;-1.08;-2.48;949;0.07;-3.2
950;-1.22;-2.36;950;0.07;-3.27
951;-1.55;-2.43;951;0.2;-3
952;-0.99;-2.64;952;0.2;-3.07
953;-1.09;-2.59;953;0.26;-3
954;-3.7;-0.57;954;0.26;-3.07
955;-4.74;-0.55;955;0.13;-3
956;-3.1;-1.43;956;0.13;-3.07
957;-3.83;-1.4;957;0.07;-3
958;-2.47;-2.04;958;0.07;-3.07
959;-2.93;-1.99;959;0;-3.67
960;-1.68;-0.51;960;0;-3.61
961;-2.66;-0.56;961;0;-3.54
962;-1.46;-1.9;962;0;-3.47
963;-1.65;-1.29;963;0;-3.4
964;-1.98;-2.03;964;-0.07;-3.54
965;-2.36;-1.41;965;-0.13;-3.54
966;1.24;-0.27;966;-0.2;-3.54
967;5.63;0.61;967;-0.27;-3.54
968;-1.82;-3.72;968;-0.13;-3.61
969;-1.95;-2.6;969;-0.14;-3.67
970;2.88;-4.91;970;-0.07;-3.61
971;6.24;1.24;971;-0.07;-3.67
972;-0.95;-2.2;972;-0.2;-3.61
973;-1.29;-3.25;973;-0.2;-3.67
974;-0.37;-1.96;974;-0.27;-3.61
975;-0.74;-2.75;975;-0.27;-3.67
976;-0.88;-2.8;976;-0.13;-3.4
977;-0.44;-2.29;977;-0.13;-3.47
978;-0.65;-2.73;978;-0.07;-3.4
979;-0.11;-1.01;979;-0.07;-3.47
980;-0.19;-1.32;980;-0.27;-3.4
981;3.84;-0.6;981;-0.2;-3.4
982;4.37;-0.77;982;-0.27;-3.47
983;5.46;-0.17;983;-0.2;-3.47
984;5.89;-0.26;984;0.27;-3.54
985;3.25;-0.41;985;0.2;-3.54
986;5.22;-0.02;986;0.13;-3.54
987;2.51;-0.2;987;0.07;-3.54
988;5.25;0.2;988;0.2;-3.61
989;-0.22;-2.28;989;0.2;-3.67
990;0.09;-2.21;990;0.27;-3.61
991;0.85;-1.83;991;0.27;-3.67
992;1.36;-1.83;992;0.13;-3.61
993;2.22;-1.21;993;0.14;-3.67
994;2.81;-1.31;994;0.07;-3.61
995;-0.78;-2.67;995;0.07;-3.67
996;-0.56;-2.45;996;0.2;-3.4
997;-0.49;-2.31;997;0.2;-3.47
998;0.24;-1.94;998;0.27;-3.4
999;0.5;-1.32;999;0.27;-3.47
1000;1.49;-1.16;1000;0.13;-3.4
;;;1001;0.13;-3.47
;;;1002;0.07;-3.4
;;;1003;0.07;-3.47
;;;1004;-0.28;-4.15
;;;1005;-0.21;-4.15
;;;1006;-0.14;-4.15
;;;1007;-0.07;-4.15
;;;1008;0;-4.15
;;;1009;0.07;-4.15
;;;1010;0.14;-4.15
;;;1011;0.21;-4.15
;;;1012;0.28;-4.15
;;;1013;0;-4.09
;;;1014;0;-4.02
;;;1015;0;-3.95
;;;1016;0;-3.88
;;;1017;0;-3.81
;;;1018;-0.07;-3.95
;;;1019;-0.14;-3.95
;;;1020;-0.21;-3.95
;;;1021;-0.27;-3.95
;;;1022;-0.14;-4.02
;;;1023;-0.14;-4.09
;;;1024;-0.07;-4.02
;;;1025;-0.07;-4.09
;;;1026;-0.27;-4.02
;;;1027;-0.21;-4.02
;;;1028;-0.27;-4.09
;;;1029;-0.21;-4.09
;;;1030;-0.14;-3.81
;;;1031;-0.14;-3.88
;;;1032;-0.07;-3.81
;;;1033;-0.07;-3.88
;;;1034;-0.2;-3.81
;;;1035;-0.2;-3.88
;;;1036;-0.27;-3.81
;;;1037;-0.27;-3.88
;;;1038;0.27;-3.95
;;;1039;0.21;-3.95
;;;1040;0.14;-3.95
;;;1041;0.07;-3.95
;;;1042;0.21;-4.02
;;;1043;0.21;-4.09
;;;1044;0.27;-4.02
;;;1045;0.27;-4.09
;;;1046;0.07;-4.02
;;;1047;0.14;-4.02
;;;1048;0.07;-4.09
;;;1049;0.14;-4.09
;;;1050;0.2;-3.81
;;;1051;0.2;-3.88
;;;1052;0.27;-3.81
;;;1053;0.27;-3.88
;;;1054;0.14;-3.81
;;;1055;0.14;-3.88
;;;1056;0.07;-3.81
;;;1057;0.07;-3.88
;;;1058;0;-4.57
;;;1059;0;-4.5
;;;1060;0;-4.43
;;;1061;0;-4.36
;;;1062;0;-4.29
;;;1063;0;-4.22
;;;1064;-0.07;-4.43
;;;1065;-0.14;-4.43
;;;1066;-0.21;-4.43
;;;1067;-0.28;-4.43
;;;1068;-0.14;-4.5
;;;1069;-0.14;-4.57
;;;1070;-0.07;-4.5
;;;1071;-0.07;-4.57
;;;1072;-0.21;-4.5
;;;1073;-0.21;-4.57
;;;1074;-0.28;-4.5
;;;1075;-0.28;-4.57
;;;1076;-0.14;-4.22
;;;1077;-0.14;-4.29
;;;1078;-0.14;-4.36
;;;1079;-0.07;-4.29
;;;1080;-0.07;-4.22
;;;1081;-0.07;-4.36
;;;1082;-0.28;-4.29
;;;1083;-0.21;-4.29
;;;1084;-0.28;-4.22
;;;1085;-0.21;-4.22
;;;1086;-0.28;-4.36
;;;1087;-0.21;-4.36
;;;1088;0.28;-4.43
;;;1089;0.21;-4.43
;;;1090;0.14;-4.43
;;;1091;0.07;-4.43
;;;1092;0.21;-4.5
;;;1093;0.21;-4.57
;;;1094;0.28;-4.5
;;;1095;0.28;-4.57
;;;1096;0.14;-4.5
;;;1097;0.14;-4.57
;;;1098;0.07;-4.5
;;;1099;0.07;-4.57
;;;1100;0.21;-4.22
;;;1101;0.21;-4.29
;;;1102;0.21;-4.36
;;;1103;0.28;-4.29
;;;1104;0.28;-4.22
;;;1105;0.28;-4.36
;;;1106;0.07;-4.29
;;;1107;0.14;-4.29
;;;1108;0.07;-4.22
;;;1109;0.14;-4.22
;;;1110;0.07;-4.36
;;;1111;0.14;-4.36
