elements;ElementStresses2D&3DXX_NoLayer_NoSystem_fa;ElementStresses2D&3DXY_NoLayer_NoSystem_fa;nodes;Displacement:X_NoLayer_NoSystem_false_None;Displacement:Y_NoLayer_NoSystem_false_None
611;32,13;-0,41;611;0,17;-0,89
612;18,27;-1,56;612;0,18;-0,94
613;17,85;-1,56;613;0,09;-0,89
614;17,43;-1,56;614;0,09;-0,94
615;3,65;-2,07;615;0,04;-0,89
616;10,96;-1,9;616;0,04;-0,94
617;3,57;-2,07;617;0;-1,42
618;10,71;-1,9;618;0;-1,37
619;3,49;-2,07;619;0;-1,32
620;10,46;-1,9;620;0;-1,27
621;-8,69;-1,9;621;0;-1,22
622;-2,9;-2,07;622;0;-1,17
623;-8,44;-1,9;623;-0,05;-1,32
624;-2,81;-2,07;624;-0,1;-1,32
625;-8,19;-1,9;625;-0,15;-1,32
626;-2,73;-2,07;626;-0,2;-1,32
627;-14,49;-1,56;627;-0,1;-1,37
628;-14,07;-1,56;628;-0,1;-1,42
629;-13,65;-1,56;629;-0,05;-1,37
630;-26,08;-0,41;630;-0,05;-1,42
631;-20,29;-1,06;631;-0,2;-1,37
632;-24,57;-0,41;632;-0,15;-1,37
633;-25,33;-0,41;633;-0,21;-1,42
634;-19,11;-1,06;634;-0,15;-1,42
635;-19,7;-1,06;635;-0,1;-1,17
636;-9,45;-1,9;636;-0,1;-1,22
637;-3,15;-2,07;637;-0,1;-1,27
638;-9,2;-1,9;638;-0,05;-1,22
639;-3,07;-2,07;639;-0,05;-1,17
640;-8,95;-1,9;640;-0,05;-1,27
641;-2,98;-2,07;641;-0,19;-1,22
642;-28,35;-0,41;642;-0,15;-1,22
643;-22,05;-1,06;643;-0,19;-1,17
644;-15,75;-1,56;644;-0,14;-1,17
645;-26,84;-0,41;645;-0,2;-1,27
646;-27,59;-0,41;646;-0,15;-1,27
647;-14,91;-1,56;647;0,2;-1,32
648;-20,87;-1,06;648;0,15;-1,32
649;-15,33;-1,56;649;0,1;-1,32
650;-21,46;-1,06;650;0,05;-1,32
651;20,29;-1,06;651;0,15;-1,37
652;26,08;-0,41;652;0,15;-1,42
653;19,7;-1,06;653;0,2;-1,37
654;25,33;-0,41;654;0,21;-1,42
655;19,11;-1,06;655;0,1;-1,37
656;24,57;-0,41;656;0,1;-1,42
657;14,49;-1,56;657;0,05;-1,37
658;14,07;-1,56;658;0,05;-1,42
659;13,65;-1,56;659;0,14;-1,17
660;2,9;-2,07;660;0,15;-1,22
661;8,69;-1,9;661;0,15;-1,27
662;2,73;-2,07;662;0,19;-1,22
663;2,81;-2,07;663;0,19;-1,17
664;8,19;-1,9;664;0,2;-1,27
665;8,44;-1,9;665;0,05;-1,22
666;22,05;-1,06;666;0,1;-1,22
667;28,35;-0,41;667;0,05;-1,17
668;21,46;-1,06;668;0,1;-1,17
669;27,59;-0,41;669;0,05;-1,27
670;20,87;-1,06;670;0,1;-1,27
671;26,84;-0,41;671;-0,26;-2,97
672;15,75;-1,56;672;-0,2;-2,97
673;15,33;-1,56;673;-0,13;-2,97
674;14,91;-1,56;674;-0,07;-2,97
675;3,15;-2,07;675;0;-2,97
676;9,45;-1,9;676;0,07;-2,97
677;3,07;-2,07;677;0,13;-2,97
678;9,2;-1,9;678;0,2;-2,97
679;2,98;-2,07;679;0,26;-2,97
680;8,95;-1,9;680;-0,24;-2,15
681;-6,93;-1,9;681;-0,18;-2,15
682;-2,31;-2,07;682;-0,12;-2,15
683;-6,68;-1,9;683;-0,06;-2,15
684;-2,23;-2,07;684;0;-2,15
685;-6,43;-1,9;685;0,06;-2,15
686;-2,14;-2,07;686;0,12;-2,15
687;-20,79;-0,41;687;0,18;-2,15
688;-16,17;-1,06;688;0,24;-2,15
689;-11,55;-1,56;689;-0,23;-1,8
690;-19,28;-0,41;690;-0,17;-1,8
691;-20,03;-0,41;691;-0,11;-1,8
692;-14,99;-1,06;692;-0,06;-1,8
693;-15,58;-1,06;693;0;-1,8
694;-10,71;-1,56;694;0,06;-1,8
695;-11,13;-1,56;695;0,11;-1,8
696;-7,94;-1,9;696;0,17;-1,8
697;-2,65;-2,07;697;0,23;-1,8
698;-7,69;-1,9;698;0;-1,74
699;-2,56;-2,07;699;0;-1,69
700;-7,18;-1,9;700;0;-1,63
701;-7,43;-1,9;701;0;-1,58
702;-2,39;-2,07;702;0;-1,52
703;-2,48;-2,07;703;-0,05;-1,63
704;-23,06;-0,41;704;-0,11;-1,63
705;-23,81;-0,41;705;-0,16;-1,63
706;-17,93;-1,06;706;-0,22;-1,63
707;-18,52;-1,06;707;-0,11;-1,69
708;-12,81;-1,56;708;-0,11;-1,74
709;-13,23;-1,56;709;-0,06;-1,69
710;-21,55;-0,41;710;-0,06;-1,74
711;-22,3;-0,41;711;-0,22;-1,69
712;-11,97;-1,56;712;-0,17;-1,69
713;-16,76;-1,06;713;-0,22;-1,74
714;-12,39;-1,56;714;-0,17;-1,74
715;-17,35;-1,06;715;-0,11;-1,52
716;16,17;-1,06;716;-0,11;-1,58
717;20,79;-0,41;717;-0,05;-1,52
718;14,99;-1,06;718;-0,05;-1,58
719;15,58;-1,06;719;-0,21;-1,53
720;19,28;-0,41;720;-0,16;-1,52
721;20,03;-0,41;721;-0,22;-1,58
722;11,55;-1,56;722;-0,16;-1,58
723;11,13;-1,56;723;0,22;-1,63
724;10,71;-1,56;724;0,16;-1,63
725;2,31;-2,07;725;0,11;-1,63
726;6,93;-1,9;726;0,05;-1,63
727;2,14;-2,07;727;0,17;-1,69
728;2,23;-2,07;728;0,17;-1,74
729;6,43;-1,9;729;0,22;-1,69
730;6,68;-1,9;730;0,22;-1,74
731;17,93;-1,06;731;0,06;-1,69
732;18,52;-1,06;732;0,11;-1,69
733;23,06;-0,41;733;0,06;-1,74
734;23,81;-0,41;734;0,11;-1,74
735;17,35;-1,06;735;0,16;-1,52
736;22,3;-0,41;736;0,16;-1,58
737;16,76;-1,06;737;0,21;-1,53
738;21,55;-0,41;738;0,22;-1,58
739;2,56;-2,07;739;0,11;-1,52
740;2,65;-2,07;740;0,11;-1,58
741;7,69;-1,9;741;0,05;-1,52
742;7,94;-1,9;742;0,05;-1,58
743;12,81;-1,56;743;0;-2,09
744;13,23;-1,56;744;0;-2,03
745;2,39;-2,07;745;0;-1,97
746;2,48;-2,07;746;0;-1,91
747;7,18;-1,9;747;0;-1,86
748;7,43;-1,9;748;-0,06;-1,97
749;11,97;-1,56;749;-0,12;-1,97
750;12,39;-1,56;750;-0,17;-1,97
751;-5,42;-1,9;751;-0,23;-1,97
752;-1,81;-2,07;752;-0,12;-2,03
753;-4,91;-1,9;753;-0,12;-2,09
754;-5,17;-1,9;754;-0,06;-2,03
755;-1,64;-2,07;755;-0,06;-2,09
756;-1,72;-2,07;756;-0,18;-2,03
757;-9,03;-1,56;757;-0,18;-2,09
758;-8,61;-1,56;758;-0,23;-2,03
759;-8,19;-1,56;759;-0,24;-2,09
760;-16,25;-0,41;760;-0,11;-1,86
761;-12,64;-1,06;761;-0,11;-1,91
762;-14,74;-0,41;762;-0,06;-1,86
763;-15,5;-0,41;763;-0,06;-1,91
764;-11,47;-1,06;764;-0,17;-1,86
765;-12,05;-1,06;765;-0,17;-1,91
766;-6,17;-1,9;766;-0,23;-1,86
767;-2,06;-2,07;767;-0,23;-1,92
768;-5,92;-1,9;768;0,23;-1,97
769;-1,97;-2,07;769;0,17;-1,97
770;-5,67;-1,9;770;0,12;-1,97
771;-1,89;-2,07;771;0,06;-1,97
772;-10,29;-1,56;772;0,18;-2,03
773;-9,87;-1,56;773;0,18;-2,09
774;-9,45;-1,56;774;0,23;-2,03
775;-18,52;-0,41;775;0,24;-2,09
776;-14,41;-1,06;776;0,12;-2,03
777;-17,01;-0,41;777;0,12;-2,09
778;-17,77;-0,41;778;0,06;-2,03
779;-13,23;-1,06;779;0,06;-2,09
780;-13,82;-1,06;780;0,17;-1,86
781;12,64;-1,06;781;0,17;-1,91
782;16,25;-0,41;782;0,23;-1,86
783;12,05;-1,06;783;0,23;-1,92
784;15,5;-0,41;784;0,11;-1,86
785;11,46;-1,06;785;0,11;-1,91
786;14,74;-0,41;786;0,06;-1,86
787;9,03;-1,57;787;0,06;-1,91
788;8,61;-1,57;788;-0,25;-2,52
789;8,19;-1,57;789;-0,19;-2,52
790;1,81;-2,07;790;-0,13;-2,52
791;5,42;-1,9;791;-0,06;-2,52
792;1,64;-2,07;792;0;-2,52
793;1,72;-2,07;793;0,06;-2,52
794;4,92;-1,9;794;0,13;-2,52
795;5,17;-1,9;795;0,19;-2,52
796;14,41;-1,06;796;0,25;-2,52
797;18,52;-0,41;797;0;-2,46
798;13,23;-1,06;798;0;-2,4
799;13,82;-1,06;799;0;-2,33
800;17,01;-0,41;800;0;-2,27
801;17,77;-0,41;801;0;-2,21
802;10,29;-1,56;802;-0,06;-2,33
803;9,87;-1,56;803;-0,12;-2,33
804;9,45;-1,56;804;-0,18;-2,33
805;2,06;-2,07;805;-0,25;-2,33
806;6,17;-1,9;806;-0,12;-2,4
807;1,89;-2,07;807;-0,12;-2,46
808;1,97;-2,07;808;-0,06;-2,4
809;5,67;-1,9;809;-0,06;-2,46
810;5,92;-1,9;810;-0,19;-2,4
811;-3,9;-1,9;811;-0,19;-2,46
812;-1,3;-2,07;812;-0,25;-2,4
813;-3,4;-1,91;813;-0,25;-2,46
814;-3,65;-1,9;814;-0,12;-2,21
815;-1,14;-2,07;815;-0,12;-2,27
816;-1,22;-2,07;816;-0,06;-2,21
817;-6,51;-1,56;817;-0,06;-2,27
818;-6,09;-1,57;818;-0,24;-2,21
819;-5,67;-1,57;819;-0,18;-2,21
820;-11,73;-0,41;820;-0,24;-2,27
821;-9,12;-1,06;821;-0,18;-2,27
822;-10,21;-0,41;822;0,25;-2,33
823;-10,97;-0,41;823;0,18;-2,33
824;-7,94;-1,07;824;0,12;-2,33
825;-8,53;-1,06;825;0,06;-2,33
826;-4,66;-1,9;826;0,19;-2,4
827;-1,55;-2,07;827;0,19;-2,46
828;-4,41;-1,9;828;0,25;-2,4
829;-1,47;-2,07;829;0,25;-2,46
830;-4,16;-1,9;830;0,12;-2,4
831;-1,38;-2,07;831;0,12;-2,46
832;-13,99;-0,41;832;0,06;-2,4
833;-10,88;-1,06;833;0,06;-2,46
834;-7,77;-1,56;834;0,18;-2,21
835;-12,48;-0,41;835;0,18;-2,27
836;-13,23;-0,41;836;0,24;-2,21
837;-6,93;-1,56;837;0,24;-2,27
838;-9,7;-1,06;838;0,12;-2,21
839;-7,35;-1,56;839;0,12;-2,27
840;-10,29;-1,06;840;0,06;-2,21
841;9,11;-1,06;841;0,06;-2,27
842;11,71;-0,41;842;0;-2,91
843;8,53;-1,06;843;0;-2,84
844;10,95;-0,41;844;0;-2,78
845;7,94;-1,05;845;0;-2,71
846;10,2;-0,4;846;0;-2,65
847;6,51;-1,56;847;0;-2,58
848;6,09;-1,56;848;-0,06;-2,78
849;5,67;-1,56;849;-0,13;-2,78
850;1,31;-2,07;850;-0,19;-2,78
851;3,91;-1,9;851;-0,26;-2,78
852;1,13;-2,07;852;-0,13;-2,84
853;1,22;-2,07;853;-0,13;-2,91
854;3,4;-1,89;854;-0,06;-2,84
855;3,66;-1,9;855;-0,07;-2,91
856;10,88;-1,06;856;-0,26;-2,84
857;13,98;-0,41;857;-0,19;-2,84
858;9,7;-1,06;858;-0,26;-2,91
859;10,29;-1,06;859;-0,2;-2,91
860;12,47;-0,41;860;-0,13;-2,58
861;13,23;-0,41;861;-0,13;-2,65
862;7,77;-1,57;862;-0,13;-2,71
863;7,35;-1,57;863;-0,06;-2,65
864;6,93;-1,57;864;-0,06;-2,58
865;1,56;-2,07;865;-0,06;-2,71
866;4,66;-1,9;866;-0,25;-2,65
867;1,39;-2,07;867;-0,19;-2,65
868;1,47;-2,07;868;-0,25;-2,58
869;4,16;-1,9;869;-0,19;-2,58
870;4,41;-1,9;870;-0,26;-2,71
871;-2,46;-1,98;871;-0,19;-2,71
872;-0,9;-2,1;872;0,26;-2,78
873;-2,06;-2,09;873;0,19;-2,78
874;-2,25;-2,03;874;0,13;-2,78
875;-0,91;-2,16;875;0,06;-2,78
876;-0,89;-2,13;876;0,19;-2,84
877;-7,08;-0,44;877;0,2;-2,91
878;-5,52;-1,15;878;0,26;-2,84
879;-3,99;-1,67;879;0,26;-2,91
880;-5,35;-0,49;880;0,13;-2,84
881;-6,23;-0,46;881;0,13;-2,91
882;-4,24;-1,25;882;0,06;-2,84
883;-4,89;-1,19;883;0,07;-2,91
884;-3,16;-1,79;884;0,19;-2,58
885;-3,57;-1,72;885;0,19;-2,65
886;-3,16;-1,92;886;0,19;-2,71
887;-1,06;-2,07;887;0,25;-2,65
888;-2,91;-1,93;888;0,25;-2,58
889;-0,99;-2,08;889;0,26;-2,71
890;-2,68;-1,95;890;0,06;-2,65
891;-0,94;-2,09;891;0,13;-2,65
892;-5,25;-1,58;892;0,06;-2,58
893;-4,83;-1,6;893;0,13;-2,58
894;-4,41;-1,63;894;0,06;-2,71
895;-9,45;-0,41;895;0,13;-2,71
896;-7,34;-1,08;896;-0,27;-3,78
897;-7,89;-0,43;897;-0,21;-3,78
898;-8,67;-0,42;898;-0,14;-3,78
899;-6,14;-1,11;899;-0,07;-3,78
900;-6,74;-1,09;900;0;-3,78
901;5,66;-0,97;901;0,07;-3,78
902;7,29;-0,37;902;0,14;-3,78
903;5,11;-0,91;903;0,21;-3,78
904;6,62;-0,34;904;0,27;-3,78
905;4,59;-0,83;905;-0,27;-3,37
906;6,02;-0,3;906;-0,2;-3,37
907;0,69;-2,04;907;-0,13;-3,37
908;2,33;-1,82;908;-0,07;-3,37
909;3,99;-1,46;909;0;-3,37
910;0,33;-2,04;910;0,07;-3,37
911;0,53;-2,03;911;0,13;-3,37
912;3,11;-1,32;912;0,2;-3,37
913;1,67;-1,74;913;0,27;-3,37
914;3,56;-1,4;914;0;-3,31
915;2,02;-1,78;915;0;-3,24
916;7,36;-1,05;916;0;-3,17
917;9,45;-0,4;917;0;-3,1
918;6,21;-1,01;918;0;-3,04
919;6,78;-1,03;919;-0,07;-3,17
920;7,99;-0,38;920;-0,13;-3,17
921;8,71;-0,39;921;-0,2;-3,17
922;5,25;-1,54;922;-0,27;-3,17
923;4,84;-1,53;923;-0,13;-3,24
924;4,41;-1,5;924;-0,13;-3,31
925;1,04;-2,06;925;-0,07;-3,24
926;3,15;-1,88;926;-0,07;-3,31
927;0,94;-2,06;927;-0,2;-3,24
928;2,88;-1,87;928;-0,2;-3,31
929;0,82;-2,05;929;-0,27;-3,24
930;2,61;-1,85;930;-0,27;-3,31
931;-0,75;-1,95;931;-0,13;-3,04
932;-0,68;-2,31;932;-0,13;-3,11
933;-0,35;-1,42;933;-0,07;-3,04
934;-0,34;-1,78;934;-0,07;-3,1
935;-0,08;-0,58;935;-0,2;-3,04
936;-0,08;-0,75;936;-0,2;-3,11
937;-0,86;-1,49;937;-0,26;-3,04
938;-0,4;-1,03;938;-0,26;-3,11
939;-0,09;-0,4;939;0,27;-3,17
940;-0,79;-0,36;940;0,2;-3,17
941;-0,93;-0,96;941;0,13;-3,17
942;-0,26;-0,19;942;0,07;-3,17
943;-0,42;-0,59;943;0,2;-3,24
944;-0,03;-0,02;944;0,2;-3,31
945;-0,09;-0,19;945;0,27;-3,24
946;-1,88;-2,16;946;0,27;-3,31
947;-0,95;-2,22;947;0,13;-3,24
948;-1,68;-2,23;948;0,13;-3,31
949;-1;-2,31;949;0,07;-3,24
950;-1,14;-2,2;950;0,07;-3,31
951;-1,45;-2,26;951;0,2;-3,04
952;-0,92;-2,46;952;0,2;-3,11
953;-1,02;-2,41;953;0,26;-3,04
954;-3,46;-0,53;954;0,26;-3,11
955;-4,42;-0,52;955;0,13;-3,04
956;-2,89;-1,34;956;0,13;-3,11
957;-3,57;-1,3;957;0,07;-3,04
958;-2,3;-1,9;958;0,07;-3,1
959;-2,74;-1,85;959;0;-3,72
960;-1,56;-0,48;960;0;-3,65
961;-2,48;-0,53;961;0;-3,58
962;-1,36;-1,78;962;0;-3,51
963;-1,54;-1,2;963;0;-3,44
964;-1,85;-1,89;964;-0,07;-3,58
965;-2,2;-1,32;965;-0,14;-3,58
966;1,15;-0,25;966;-0,2;-3,58
967;5,26;0,57;967;-0,27;-3,58
968;-1,72;-3,47;968;-0,14;-3,65
969;-1,81;-2,43;969;-0,14;-3,72
970;2,71;-4,6;970;-0,07;-3,65
971;5,8;1,17;971;-0,07;-3,72
972;-0,89;-2,06;972;-0,2;-3,65
973;-1,21;-3,04;973;-0,21;-3,72
974;-0,35;-1,83;974;-0,27;-3,65
975;-0,69;-2,56;975;-0,27;-3,72
976;-0,82;-2,62;976;-0,14;-3,44
977;-0,41;-2,14;977;-0,14;-3,51
978;-0,61;-2,55;978;-0,07;-3,44
979;-0,1;-0,94;979;-0,07;-3,51
980;-0,18;-1,23;980;-0,27;-3,44
981;3,58;-0,56;981;-0,2;-3,44
982;4,08;-0,72;982;-0,27;-3,51
983;5,1;-0,16;983;-0,2;-3,51
984;5,5;-0,24;984;0,27;-3,58
985;3,04;-0,38;985;0,2;-3,58
986;4,88;-0,02;986;0,14;-3,58
987;2,34;-0,19;987;0,07;-3,58
988;4,9;0,19;988;0,2;-3,65
989;-0,21;-2,13;989;0,21;-3,72
990;0,08;-2,06;990;0,27;-3,65
991;0,8;-1,71;991;0,27;-3,72
992;1,27;-1,7;992;0,14;-3,65
993;2,07;-1,13;993;0,14;-3,72
994;2,63;-1,23;994;0,07;-3,65
995;-0,73;-2,5;995;0,07;-3,72
996;-0,52;-2,29;996;0,2;-3,44
997;-0,45;-2,15;997;0,2;-3,51
998;0,22;-1,81;998;0,27;-3,44
999;0,46;-1,23;999;0,27;-3,51
1000;1,39;-1,09;1000;0,14;-3,44
;;;1001;0,14;-3,51
;;;1002;0,07;-3,44
;;;1003;0,07;-3,51
;;;1004;-0,28;-4,2
;;;1005;-0,21;-4,2
;;;1006;-0,14;-4,2
;;;1007;-0,07;-4,2
;;;1008;0;-4,2
;;;1009;0,07;-4,2
;;;1010;0,14;-4,2
;;;1011;0,21;-4,2
;;;1012;0,28;-4,2
;;;1013;0;-4,13
;;;1014;0;-4,06
;;;1015;0;-3,99
;;;1016;0;-3,92
;;;1017;0;-3,85
;;;1018;-0,07;-3,99
;;;1019;-0,14;-3,99
;;;1020;-0,21;-3,99
;;;1021;-0,28;-3,99
;;;1022;-0,14;-4,06
;;;1023;-0,14;-4,13
;;;1024;-0,07;-4,06
;;;1025;-0,07;-4,13
;;;1026;-0,28;-4,06
;;;1027;-0,21;-4,06
;;;1028;-0,28;-4,13
;;;1029;-0,21;-4,13
;;;1030;-0,14;-3,85
;;;1031;-0,14;-3,92
;;;1032;-0,07;-3,85
;;;1033;-0,07;-3,92
;;;1034;-0,21;-3,85
;;;1035;-0,21;-3,92
;;;1036;-0,28;-3,85
;;;1037;-0,28;-3,92
;;;1038;0,28;-3,99
;;;1039;0,21;-3,99
;;;1040;0,14;-3,99
;;;1041;0,07;-3,99
;;;1042;0,21;-4,06
;;;1043;0,21;-4,13
;;;1044;0,28;-4,06
;;;1045;0,28;-4,13
;;;1046;0,07;-4,06
;;;1047;0,14;-4,06
;;;1048;0,07;-4,13
;;;1049;0,14;-4,13
;;;1050;0,21;-3,85
;;;1051;0,21;-3,92
;;;1052;0,28;-3,85
;;;1053;0,28;-3,92
;;;1054;0,14;-3,85
;;;1055;0,14;-3,92
;;;1056;0,07;-3,85
;;;1057;0,07;-3,92
;;;1058;0;-4,62
;;;1059;0;-4,55
;;;1060;0;-4,48
;;;1061;0;-4,41
;;;1062;0;-4,34
;;;1063;0;-4,27
;;;1064;-0,07;-4,48
;;;1065;-0,14;-4,48
;;;1066;-0,21;-4,48
;;;1067;-0,28;-4,48
;;;1068;-0,14;-4,55
;;;1069;-0,14;-4,62
;;;1070;-0,07;-4,55
;;;1071;-0,07;-4,62
;;;1072;-0,21;-4,55
;;;1073;-0,21;-4,62
;;;1074;-0,28;-4,55
;;;1075;-0,28;-4,62
;;;1076;-0,14;-4,27
;;;1077;-0,14;-4,34
;;;1078;-0,14;-4,41
;;;1079;-0,07;-4,34
;;;1080;-0,07;-4,27
;;;1081;-0,07;-4,41
;;;1082;-0,28;-4,34
;;;1083;-0,21;-4,34
;;;1084;-0,28;-4,27
;;;1085;-0,21;-4,27
;;;1086;-0,28;-4,41
;;;1087;-0,21;-4,41
;;;1088;0,28;-4,48
;;;1089;0,21;-4,48
;;;1090;0,14;-4,48
;;;1091;0,07;-4,48
;;;1092;0,21;-4,55
;;;1093;0,21;-4,62
;;;1094;0,28;-4,55
;;;1095;0,28;-4,62
;;;1096;0,14;-4,55
;;;1097;0,14;-4,62
;;;1098;0,07;-4,55
;;;1099;0,07;-4,62
;;;1100;0,21;-4,27
;;;1101;0,21;-4,34
;;;1102;0,21;-4,41
;;;1103;0,28;-4,34
;;;1104;0,28;-4,27
;;;1105;0,28;-4,41
;;;1106;0,07;-4,34
;;;1107;0,14;-4,34
;;;1108;0,07;-4,27
;;;1109;0,14;-4,27
;;;1110;0,07;-4,41
;;;1111;0,14;-4,41
