elements;ElementStresses2D&3DXX_NoLayer_NoSystem_fa;ElementStresses2D&3DXY_NoLayer_NoSystem_fa;nodes;Displacement:X_NoLayer_NoSystem_false_None;Displacement:Y_NoLayer_NoSystem_false_None
617;1.91;-1.11;617;0;-0.61
618;5.74;-1.02;618;0;-0.59
619;1.87;-1.11;619;0;-0.56
620;5.6;-1.02;620;0;-0.54
621;-4.66;-1.02;621;0;-0.52
622;-1.55;-1.11;622;0;-0.5
623;-4.52;-1.02;623;-0.02;-0.56
624;-1.51;-1.11;624;-0.04;-0.56
625;-4.39;-1.02;625;-0.06;-0.56
626;-1.46;-1.11;626;-0.09;-0.56
627;-7.76;-0.84;627;-0.04;-0.59
628;-7.54;-0.84;628;-0.04;-0.61
629;-7.31;-0.84;629;-0.02;-0.59
630;-13.97;-0.22;630;-0.02;-0.61
631;-10.87;-0.57;631;-0.09;-0.59
632;-13.16;-0.22;632;-0.07;-0.59
633;-13.57;-0.22;633;-0.09;-0.61
634;-10.24;-0.57;634;-0.07;-0.61
635;-10.55;-0.57;635;-0.04;-0.5
636;-5.06;-1.02;636;-0.04;-0.52
637;-1.69;-1.11;637;-0.04;-0.54
638;-4.93;-1.02;638;-0.02;-0.52
639;-1.64;-1.11;639;-0.02;-0.5
640;-4.79;-1.02;640;-0.02;-0.54
641;-1.6;-1.11;641;-0.08;-0.52
642;-15.19;-0.22;642;-0.06;-0.52
643;-11.81;-0.57;643;-0.08;-0.5
644;-8.44;-0.84;644;-0.06;-0.5
645;-14.38;-0.22;645;-0.08;-0.54
646;-14.78;-0.22;646;-0.06;-0.54
647;-7.99;-0.84;647;0.09;-0.56
648;-11.18;-0.57;648;0.06;-0.56
649;-8.21;-0.84;649;0.04;-0.56
650;-11.5;-0.57;650;0.02;-0.56
651;10.87;-0.57;651;0.07;-0.59
652;13.97;-0.22;652;0.07;-0.61
653;10.55;-0.57;653;0.09;-0.59
654;13.57;-0.22;654;0.09;-0.61
655;10.24;-0.57;655;0.04;-0.59
656;13.16;-0.22;656;0.04;-0.61
657;7.76;-0.84;657;0.02;-0.59
658;7.54;-0.84;658;0.02;-0.61
659;7.31;-0.84;659;0.06;-0.5
660;1.55;-1.11;660;0.06;-0.52
661;4.66;-1.02;661;0.06;-0.54
662;1.46;-1.11;662;0.08;-0.52
663;1.51;-1.11;663;0.08;-0.5
664;4.39;-1.02;664;0.08;-0.54
665;4.52;-1.02;665;0.02;-0.52
666;11.81;-0.57;666;0.04;-0.52
667;15.19;-0.22;667;0.02;-0.5
668;11.5;-0.57;668;0.04;-0.5
669;14.78;-0.22;669;0.02;-0.54
670;11.18;-0.57;670;0.04;-0.54
671;14.38;-0.22;671;-0.11;-1.27
672;8.44;-0.84;672;-0.08;-1.27
673;8.21;-0.84;673;-0.06;-1.27
674;7.99;-0.84;674;-0.03;-1.27
675;1.69;-1.11;675;0;-1.27
676;5.06;-1.02;676;0.03;-1.27
677;1.64;-1.11;677;0.06;-1.27
678;4.93;-1.02;678;0.08;-1.27
679;1.6;-1.11;679;0.11;-1.27
680;4.79;-1.02;680;-0.1;-0.92
681;-3.71;-1.02;681;-0.08;-0.92
682;-1.24;-1.11;682;-0.05;-0.92
683;-3.58;-1.02;683;-0.03;-0.92
684;-1.19;-1.11;684;0;-0.92
685;-3.44;-1.02;685;0.03;-0.92
686;-1.15;-1.11;686;0.05;-0.92
687;-11.14;-0.22;687;0.08;-0.92
688;-8.66;-0.57;688;0.1;-0.92
689;-6.19;-0.84;689;-0.1;-0.77
690;-10.33;-0.22;690;-0.07;-0.77
691;-10.73;-0.22;691;-0.05;-0.77
692;-8.03;-0.57;692;-0.02;-0.77
693;-8.35;-0.57;693;0;-0.77
694;-5.74;-0.84;694;0.02;-0.77
695;-5.96;-0.84;695;0.05;-0.77
696;-4.25;-1.02;696;0.07;-0.77
697;-1.42;-1.11;697;0.1;-0.77
698;-4.12;-1.02;698;0;-0.75
699;-1.37;-1.11;699;0;-0.72
700;-3.85;-1.02;700;0;-0.7
701;-3.98;-1.02;701;0;-0.68
702;-1.28;-1.11;702;0;-0.65
703;-1.33;-1.11;703;-0.02;-0.7
704;-12.35;-0.22;704;-0.05;-0.7
705;-12.76;-0.22;705;-0.07;-0.7
706;-9.61;-0.57;706;-0.09;-0.7
707;-9.92;-0.57;707;-0.05;-0.72
708;-6.86;-0.84;708;-0.05;-0.75
709;-7.09;-0.84;709;-0.02;-0.72
710;-11.54;-0.22;710;-0.02;-0.75
711;-11.95;-0.22;711;-0.09;-0.72
712;-6.41;-0.84;712;-0.07;-0.72
713;-8.98;-0.57;713;-0.1;-0.75
714;-6.64;-0.84;714;-0.07;-0.75
715;-9.29;-0.57;715;-0.05;-0.65
716;8.66;-0.57;716;-0.05;-0.68
717;11.14;-0.22;717;-0.02;-0.65
718;8.03;-0.57;718;-0.02;-0.68
719;8.35;-0.57;719;-0.09;-0.65
720;10.33;-0.22;720;-0.07;-0.65
721;10.73;-0.22;721;-0.09;-0.68
722;6.19;-0.84;722;-0.07;-0.68
723;5.96;-0.84;723;0.09;-0.7
724;5.74;-0.84;724;0.07;-0.7
725;1.24;-1.11;725;0.05;-0.7
726;3.71;-1.02;726;0.02;-0.7
727;1.15;-1.11;727;0.07;-0.72
728;1.19;-1.11;728;0.07;-0.75
729;3.44;-1.02;729;0.09;-0.72
730;3.58;-1.02;730;0.1;-0.75
731;9.61;-0.57;731;0.02;-0.72
732;9.92;-0.57;732;0.05;-0.72
733;12.35;-0.22;733;0.02;-0.75
734;12.76;-0.22;734;0.05;-0.75
735;9.29;-0.57;735;0.07;-0.65
736;11.95;-0.22;736;0.07;-0.68
737;8.98;-0.57;737;0.09;-0.65
738;11.54;-0.22;738;0.09;-0.68
739;1.37;-1.11;739;0.05;-0.65
740;1.42;-1.11;740;0.05;-0.68
741;4.12;-1.02;741;0.02;-0.65
742;4.25;-1.02;742;0.02;-0.68
743;6.86;-0.84;743;0;-0.9
744;7.09;-0.84;744;0;-0.87
745;1.28;-1.11;745;0;-0.85
746;1.33;-1.11;746;0;-0.82
747;3.85;-1.02;747;0;-0.8
748;3.98;-1.02;748;-0.02;-0.85
749;6.41;-0.84;749;-0.05;-0.85
750;6.64;-0.84;750;-0.07;-0.85
751;-2.9;-1.02;751;-0.1;-0.85
752;-0.97;-1.11;752;-0.05;-0.87
753;-2.63;-1.02;753;-0.05;-0.9
754;-2.77;-1.02;754;-0.03;-0.87
755;-0.88;-1.11;755;-0.03;-0.9
756;-0.92;-1.11;756;-0.08;-0.87
757;-4.84;-0.84;757;-0.08;-0.9
758;-4.61;-0.84;758;-0.1;-0.87
759;-4.39;-0.84;759;-0.1;-0.9
760;-8.71;-0.22;760;-0.05;-0.8
761;-6.77;-0.57;761;-0.05;-0.82
762;-7.9;-0.22;762;-0.02;-0.8
763;-8.3;-0.22;763;-0.02;-0.82
764;-6.14;-0.57;764;-0.07;-0.8
765;-6.46;-0.57;765;-0.07;-0.82
766;-3.31;-1.02;766;-0.1;-0.8
767;-1.1;-1.11;767;-0.1;-0.82
768;-3.17;-1.02;768;0.1;-0.85
769;-1.06;-1.11;769;0.07;-0.85
770;-3.04;-1.02;770;0.05;-0.85
771;-1.01;-1.11;771;0.02;-0.85
772;-5.51;-0.84;772;0.08;-0.87
773;-5.29;-0.84;773;0.08;-0.9
774;-5.06;-0.84;774;0.1;-0.87
775;-9.92;-0.22;775;0.1;-0.9
776;-7.72;-0.57;776;0.05;-0.87
777;-9.11;-0.22;777;0.05;-0.9
778;-9.52;-0.22;778;0.03;-0.87
779;-7.09;-0.57;779;0.03;-0.9
780;-7.4;-0.57;780;0.07;-0.8
781;6.77;-0.57;781;0.07;-0.82
782;8.71;-0.22;782;0.1;-0.8
783;6.46;-0.57;783;0.1;-0.82
784;8.3;-0.22;784;0.05;-0.8
785;6.14;-0.57;785;0.05;-0.82
786;7.9;-0.22;786;0.02;-0.8
787;4.84;-0.84;787;0.02;-0.82
788;4.61;-0.84;788;-0.11;-1.08
789;4.39;-0.84;789;-0.08;-1.08
790;0.97;-1.11;790;-0.05;-1.08
791;2.9;-1.02;791;-0.03;-1.08
792;0.88;-1.11;792;0;-1.08
793;0.92;-1.11;793;0.03;-1.08
794;2.63;-1.02;794;0.05;-1.08
795;2.77;-1.02;795;0.08;-1.08
796;7.72;-0.57;796;0.11;-1.08
797;9.92;-0.22;797;0;-1.05
798;7.09;-0.57;798;0;-1.03
799;7.4;-0.57;799;0;-1
800;9.11;-0.22;800;0;-0.97
801;9.52;-0.22;801;0;-0.95
802;5.51;-0.84;802;-0.03;-1
803;5.29;-0.84;803;-0.05;-1
804;5.06;-0.84;804;-0.08;-1
805;1.1;-1.11;805;-0.11;-1
806;3.31;-1.02;806;-0.05;-1.03
807;1.01;-1.11;807;-0.05;-1.05
808;1.06;-1.11;808;-0.03;-1.03
809;3.04;-1.02;809;-0.03;-1.05
810;3.17;-1.02;810;-0.08;-1.03
811;-2.09;-1.02;811;-0.08;-1.05
812;-0.7;-1.11;812;-0.11;-1.03
813;-1.82;-1.02;813;-0.11;-1.05
814;-1.96;-1.02;814;-0.05;-0.95
815;-0.61;-1.11;815;-0.05;-0.97
816;-0.65;-1.11;816;-0.03;-0.95
817;-3.49;-0.84;817;-0.03;-0.97
818;-3.26;-0.84;818;-0.1;-0.95
819;-3.04;-0.84;819;-0.08;-0.95
820;-6.28;-0.22;820;-0.1;-0.97
821;-4.88;-0.57;821;-0.08;-0.97
822;-5.47;-0.22;822;0.11;-1
823;-5.88;-0.22;823;0.08;-1
824;-4.25;-0.57;824;0.05;-1
825;-4.57;-0.57;825;0.03;-1
826;-2.5;-1.02;826;0.08;-1.03
827;-0.83;-1.11;827;0.08;-1.05
828;-2.36;-1.02;828;0.11;-1.03
829;-0.79;-1.11;829;0.11;-1.05
830;-2.23;-1.02;830;0.05;-1.03
831;-0.74;-1.11;831;0.05;-1.05
832;-7.49;-0.22;832;0.03;-1.03
833;-5.83;-0.57;833;0.03;-1.05
834;-4.16;-0.84;834;0.08;-0.95
835;-6.69;-0.22;835;0.08;-0.97
836;-7.09;-0.22;836;0.1;-0.95
837;-3.71;-0.84;837;0.1;-0.97
838;-5.2;-0.57;838;0.05;-0.95
839;-3.94;-0.84;839;0.05;-0.97
840;-5.51;-0.57;840;0.03;-0.95
841;4.88;-0.57;841;0.03;-0.97
842;6.27;-0.22;842;0;-1.25
843;4.57;-0.57;843;0;-1.22
844;5.87;-0.22;844;0;-1.19
845;4.25;-0.56;845;0;-1.16
846;5.46;-0.22;846;0;-1.13
847;3.49;-0.84;847;0;-1.11
848;3.26;-0.84;848;-0.03;-1.19
849;3.04;-0.83;849;-0.06;-1.19
850;0.7;-1.11;850;-0.08;-1.19
851;2.09;-1.02;851;-0.11;-1.19
852;0.61;-1.11;852;-0.06;-1.22
853;0.65;-1.11;853;-0.06;-1.25
854;1.82;-1.01;854;-0.03;-1.22
855;1.96;-1.02;855;-0.03;-1.25
856;5.83;-0.57;856;-0.11;-1.22
857;7.49;-0.22;857;-0.08;-1.22
858;5.2;-0.57;858;-0.11;-1.25
859;5.51;-0.57;859;-0.08;-1.25
860;6.68;-0.22;860;-0.05;-1.11
861;7.09;-0.22;861;-0.05;-1.13
862;4.16;-0.84;862;-0.05;-1.16
863;3.94;-0.84;863;-0.03;-1.13
864;3.71;-0.84;864;-0.03;-1.11
865;0.83;-1.11;865;-0.03;-1.16
866;2.5;-1.02;866;-0.11;-1.14
867;0.74;-1.11;867;-0.08;-1.14
868;0.79;-1.11;868;-0.11;-1.11
869;2.23;-1.02;869;-0.08;-1.11
870;2.36;-1.02;870;-0.11;-1.16
871;-1.32;-1.06;871;-0.08;-1.16
872;-0.48;-1.13;872;0.11;-1.19
873;-1.1;-1.12;873;0.08;-1.19
874;-1.21;-1.09;874;0.06;-1.19
875;-0.49;-1.16;875;0.03;-1.19
876;-0.48;-1.14;876;0.08;-1.22
877;-3.79;-0.24;877;0.08;-1.25
878;-2.96;-0.62;878;0.11;-1.22
879;-2.14;-0.89;879;0.11;-1.25
880;-2.87;-0.26;880;0.06;-1.22
881;-3.34;-0.25;881;0.06;-1.25
882;-2.27;-0.67;882;0.03;-1.22
883;-2.62;-0.64;883;0.03;-1.25
884;-1.69;-0.96;884;0.08;-1.11
885;-1.91;-0.92;885;0.08;-1.14
886;-1.69;-1.03;886;0.08;-1.16
887;-0.57;-1.11;887;0.11;-1.14
888;-1.56;-1.03;888;0.11;-1.11
889;-0.53;-1.11;889;0.11;-1.16
890;-1.44;-1.05;890;0.03;-1.13
891;-0.5;-1.12;891;0.05;-1.13
892;-2.81;-0.85;892;0.03;-1.11
893;-2.59;-0.86;893;0.05;-1.11
894;-2.36;-0.87;894;0.03;-1.16
895;-5.06;-0.22;895;0.05;-1.16
896;-3.93;-0.58;896;-0.12;-1.62
897;-4.22;-0.23;897;-0.09;-1.62
898;-4.65;-0.22;898;-0.06;-1.62
899;-3.29;-0.6;899;-0.03;-1.62
900;-3.61;-0.58;900;0;-1.62
901;3.03;-0.52;901;0.03;-1.62
902;3.9;-0.2;902;0.06;-1.62
903;2.74;-0.49;903;0.09;-1.62
904;3.55;-0.18;904;0.12;-1.62
905;2.46;-0.44;905;-0.12;-1.45
906;3.22;-0.16;906;-0.09;-1.45
907;0.37;-1.09;907;-0.06;-1.45
908;1.25;-0.97;908;-0.03;-1.45
909;2.14;-0.78;909;0;-1.45
910;0.18;-1.09;910;0.03;-1.45
911;0.28;-1.09;911;0.06;-1.45
912;1.67;-0.71;912;0.09;-1.45
913;0.9;-0.93;913;0.12;-1.45
914;1.91;-0.75;914;0;-1.42
915;1.08;-0.95;915;0;-1.39
916;3.94;-0.56;916;0;-1.36
917;5.06;-0.21;917;0;-1.33
918;3.33;-0.54;918;0;-1.3
919;3.63;-0.55;919;-0.03;-1.36
920;4.28;-0.21;920;-0.06;-1.36
921;4.67;-0.21;921;-0.09;-1.36
922;2.82;-0.83;922;-0.11;-1.36
923;2.59;-0.82;923;-0.06;-1.39
924;2.36;-0.8;924;-0.06;-1.42
925;0.56;-1.1;925;-0.03;-1.39
926;1.69;-1.01;926;-0.03;-1.42
927;0.5;-1.1;927;-0.09;-1.39
928;1.54;-1;928;-0.09;-1.42
929;0.44;-1.1;929;-0.11;-1.39
930;1.4;-0.99;930;-0.12;-1.42
931;-0.4;-1.04;931;-0.06;-1.3
932;-0.37;-1.24;932;-0.06;-1.33
933;-0.19;-0.76;933;-0.03;-1.3
934;-0.18;-0.95;934;-0.03;-1.33
935;-0.04;-0.31;935;-0.08;-1.3
936;-0.04;-0.4;936;-0.09;-1.33
937;-0.46;-0.8;937;-0.11;-1.3
938;-0.21;-0.55;938;-0.11;-1.33
939;-0.05;-0.21;939;0.11;-1.36
940;-0.42;-0.19;940;0.09;-1.36
941;-0.5;-0.52;941;0.06;-1.36
942;-0.14;-0.1;942;0.03;-1.36
943;-0.23;-0.32;943;0.09;-1.39
944;-0.02;-0.01;944;0.09;-1.42
945;-0.05;-0.1;945;0.11;-1.39
946;-1.01;-1.16;946;0.12;-1.42
947;-0.51;-1.19;947;0.06;-1.39
948;-0.9;-1.19;948;0.06;-1.42
949;-0.54;-1.24;949;0.03;-1.39
950;-0.61;-1.18;950;0.03;-1.42
951;-0.77;-1.21;951;0.08;-1.3
952;-0.49;-1.32;952;0.09;-1.33
953;-0.55;-1.29;953;0.11;-1.3
954;-1.85;-0.29;954;0.11;-1.33
955;-2.37;-0.28;955;0.06;-1.3
956;-1.55;-0.72;956;0.06;-1.33
957;-1.91;-0.7;957;0.03;-1.3
958;-1.23;-1.02;958;0.03;-1.33
959;-1.47;-0.99;959;0;-1.59
960;-0.84;-0.26;960;0;-1.56
961;-1.33;-0.28;961;0;-1.53
962;-0.73;-0.95;962;0;-1.5
963;-0.82;-0.65;963;0;-1.48
964;-0.99;-1.01;964;-0.03;-1.53
965;-1.18;-0.71;965;-0.06;-1.53
966;0.61;-0.13;966;-0.09;-1.53
967;2.82;0.31;967;-0.12;-1.53
968;-0.92;-1.86;968;-0.06;-1.56
969;-0.96;-1.31;969;-0.06;-1.59
970;1.46;-2.47;970;-0.03;-1.56
971;3.1;0.63;971;-0.03;-1.59
972;-0.47;-1.1;972;-0.09;-1.56
973;-0.65;-1.63;973;-0.09;-1.59
974;-0.19;-0.98;974;-0.12;-1.56
975;-0.37;-1.37;975;-0.12;-1.59
976;-0.44;-1.4;976;-0.06;-1.48
977;-0.22;-1.15;977;-0.06;-1.5
978;-0.32;-1.37;978;-0.03;-1.48
979;-0.05;-0.5;979;-0.03;-1.5
980;-0.09;-0.66;980;-0.12;-1.48
981;1.92;-0.3;981;-0.09;-1.48
982;2.19;-0.38;982;-0.12;-1.5
983;2.73;-0.08;983;-0.09;-1.5
984;2.94;-0.13;984;0.12;-1.53
985;1.63;-0.2;985;0.09;-1.53
986;2.61;-0.01;986;0.06;-1.53
987;1.26;-0.1;987;0.03;-1.53
988;2.63;0.1;988;0.09;-1.56
989;-0.11;-1.14;989;0.09;-1.59
990;0.05;-1.1;990;0.12;-1.56
991;0.43;-0.91;991;0.12;-1.59
992;0.68;-0.91;992;0.06;-1.56
993;1.11;-0.61;993;0.06;-1.59
994;1.41;-0.66;994;0.03;-1.56
995;-0.39;-1.34;995;0.03;-1.59
996;-0.28;-1.22;996;0.09;-1.48
997;-0.24;-1.15;997;0.09;-1.5
998;0.12;-0.97;998;0.12;-1.48
999;0.25;-0.66;999;0.12;-1.5
1000;0.74;-0.58;1000;0.06;-1.48
;;;1001;0.06;-1.5
;;;1002;0.03;-1.48
;;;1003;0.03;-1.5
;;;1004;-0.12;-1.8
;;;1005;-0.09;-1.8
;;;1006;-0.06;-1.8
;;;1007;-0.03;-1.8
;;;1008;0;-1.8
;;;1009;0.03;-1.8
;;;1010;0.06;-1.8
;;;1011;0.09;-1.8
;;;1012;0.12;-1.8
;;;1013;0;-1.77
;;;1014;0;-1.74
;;;1015;0;-1.71
;;;1016;0;-1.68
;;;1017;0;-1.65
;;;1018;-0.03;-1.71
;;;1019;-0.06;-1.71
;;;1020;-0.09;-1.71
;;;1021;-0.12;-1.71
;;;1022;-0.06;-1.74
;;;1023;-0.06;-1.77
;;;1024;-0.03;-1.74
;;;1025;-0.03;-1.77
;;;1026;-0.12;-1.74
;;;1027;-0.09;-1.74
;;;1028;-0.12;-1.77
;;;1029;-0.09;-1.77
;;;1030;-0.06;-1.65
;;;1031;-0.06;-1.68
;;;1032;-0.03;-1.65
;;;1033;-0.03;-1.68
;;;1034;-0.09;-1.65
;;;1035;-0.09;-1.68
;;;1036;-0.12;-1.65
;;;1037;-0.12;-1.68
;;;1038;0.12;-1.71
;;;1039;0.09;-1.71
;;;1040;0.06;-1.71
;;;1041;0.03;-1.71
;;;1042;0.09;-1.74
;;;1043;0.09;-1.77
;;;1044;0.12;-1.74
;;;1045;0.12;-1.77
;;;1046;0.03;-1.74
;;;1047;0.06;-1.74
;;;1048;0.03;-1.77
;;;1049;0.06;-1.77
;;;1050;0.09;-1.65
;;;1051;0.09;-1.68
;;;1052;0.12;-1.65
;;;1053;0.12;-1.68
;;;1054;0.06;-1.65
;;;1055;0.06;-1.68
;;;1056;0.03;-1.65
;;;1057;0.03;-1.68
;;;1058;0;-1.98
;;;1059;0;-1.95
;;;1060;0;-1.92
;;;1061;0;-1.89
;;;1062;0;-1.86
;;;1063;0;-1.83
;;;1064;-0.03;-1.92
;;;1065;-0.06;-1.92
;;;1066;-0.09;-1.92
;;;1067;-0.12;-1.92
;;;1068;-0.06;-1.95
;;;1069;-0.06;-1.98
;;;1070;-0.03;-1.95
;;;1071;-0.03;-1.98
;;;1072;-0.09;-1.95
;;;1073;-0.09;-1.98
;;;1074;-0.12;-1.95
;;;1075;-0.12;-1.98
;;;1076;-0.06;-1.83
;;;1077;-0.06;-1.86
;;;1078;-0.06;-1.89
;;;1079;-0.03;-1.86
;;;1080;-0.03;-1.83
;;;1081;-0.03;-1.89
;;;1082;-0.12;-1.86
;;;1083;-0.09;-1.86
;;;1084;-0.12;-1.83
;;;1085;-0.09;-1.83
;;;1086;-0.12;-1.89
;;;1087;-0.09;-1.89
;;;1088;0.12;-1.92
;;;1089;0.09;-1.92
;;;1090;0.06;-1.92
;;;1091;0.03;-1.92
;;;1092;0.09;-1.95
;;;1093;0.09;-1.98
;;;1094;0.12;-1.95
;;;1095;0.12;-1.98
;;;1096;0.06;-1.95
;;;1097;0.06;-1.98
;;;1098;0.03;-1.95
;;;1099;0.03;-1.98
;;;1100;0.09;-1.83
;;;1101;0.09;-1.86
;;;1102;0.09;-1.89
;;;1103;0.12;-1.86
;;;1104;0.12;-1.83
;;;1105;0.12;-1.89
;;;1106;0.03;-1.86
;;;1107;0.06;-1.86
;;;1108;0.03;-1.83
;;;1109;0.06;-1.83
;;;1110;0.03;-1.89
;;;1111;0.06;-1.89
